gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
exo1	343.773724227207	0.597521106133707	0.145907310287931	4.09521020540073	4.2178551943021e-05	0.000245070394960865
exo5	81.7973024047081	-0.123834491630591	0.219293690912353	-0.564697010275981	0.572279868122849	0.686845713089584
exoc1	2929.89852817582	-0.164523070527399	0.102002292529542	-1.61293502770784	0.10675862419183	0.192053807522594
exoc2	1869.86881052788	-0.129510508955677	0.0775368622690369	-1.67030887200855	0.0948582687473955	0.17452652442581
exoc3	1763.70603640905	0.09193605070421	0.0859038359936897	1.07022055116332	0.284520045964551	0.412764155290135
exoc3l1	525.72776807462	-0.0128575868374793	0.113182492741928	-0.113600491789807	0.909554497484246	0.944011999388789
exoc3l4	149.562083386354	-0.494580925336167	0.297412440901178	-1.66294632409309	0.0963231804129361	0.176796036329789
exoc4	1186.30884974798	-0.305561826012567	0.113123214575418	-2.70114164594264	0.0069101902095808	0.019927835175585
exoc5	549.128220686426	0.19074250556475	0.121636132490231	1.56814017068546	0.116848423435275	0.206876463376073
exoc6	758.881520366532	-0.23264422570396	0.131498825361677	-1.76917341325363	0.076864939576683	0.147354824923072
exoc6b	1462.61952822891	0.235667748354091	0.0879567175598721	2.67936042740195	0.00737629475846937	0.0210994554520028
exoc7	1173.70970235039	0.00434041122943457	0.125765022035587	0.0345120698838378	0.972468817707181	0.982645502923673
exoc8	844.195834660953	-0.132999594143015	0.0880379020247069	-1.51070835497296	0.130862772788972	0.226113153409424
exorh	159.694191377546	0.265270054463966	0.183365974732163	1.44666999889941	0.147989370881305	0.249301545532898
exosc1	424.075463775179	0.0874643140050426	0.166836818219367	0.524250671635556	0.600104201361871	0.710383291558772
exosc10	1583.33269891123	0.0533707353730632	0.0844419913177835	0.632040227144943	0.52736059150052	0.650182896898849
exosc2	546.777007328557	0.339045318265539	0.133715259531453	2.5355768627573	0.0112262289291683	0.0298982041949751
exosc3	591.072245661141	0.301960347593118	0.152848472909441	1.97555357829464	0.0482053607182592	0.100908420998207
exosc4	721.592966867316	0.110164758128527	0.106594472186752	1.03349410028992	0.301372730031983	0.430760668897305
exosc5	399.99042221992	0.399737722937273	0.143046239596793	2.79446509089662	0.0051985653159053	0.0156823577077529
exosc6	505.007027253815	0.907825762697939	0.12716084352586	7.13919267540339	9.38806638061855e-13	2.70679406567394e-11
exosc7	486.448890797951	0.0156691238111113	0.133305773751254	0.11754272429602	0.906429989583765	0.941689225375335
exosc8	460.101611560025	0.252772071424477	0.120791544365857	2.09263051276895	0.0363821505772931	0.0797138309526066
exosc9	783.795314295269	0.323714045073078	0.134066755903083	2.41457356741809	0.0157536412667995	0.0397322259934521
ext1a	774.136590311193	0.102600267035888	0.143534802640259	0.714811078209615	0.474725788832432	0.604696098343284
ext1b	268.167285092226	-0.193797726583911	0.197242576242414	-0.982534959114155	0.325836369053726	0.456615812471561
ext1c	368.991306174158	-0.598292667479023	0.144651679468898	-4.13609209153818	3.53270463556745e-05	0.000209781031316749
ext2	2260.40177787043	-0.211011824098182	0.0869394464172074	-2.42711258000854	0.0152195322523772	0.0385832676621095
extl2	195.983096029563	0.048746110119127	0.171560034073028	0.284134416168146	0.776307373093656	0.849030242716266
extl3	1020.67274742669	-0.0566912271031263	0.134792761794774	-0.420580648013137	0.674061327348478	0.771664574152714
eya1	2979.68852422215	-0.235963768495685	0.0887721205123239	-2.65808417252945	0.00785862628509301	0.0222523548072646
eya2	1644.31358756658	0.0383689867748526	0.0912375216565997	0.4205395551982	0.674091339625588	0.771664574152714
eya3	1123.29537495267	0.061457341346456	0.0879679360951214	0.698633434800619	0.484781143221984	0.613875448215803
eya4	1138.77660319589	-0.500923376458159	0.0946226908758609	-5.29390331030999	1.19732756318028e-07	1.33226909194324e-06
ezh1	182.973748693842	0.473225750726597	0.196380133400993	2.40974350373979	0.0159637392190653	0.0401884139629883
ezh2	1652.71553542855	0.657018161033404	0.0958389871303354	6.8554372359956	7.10947313209288e-12	1.78424423331521e-10
ezra	554.741208433128	0.460995312495874	0.118093514302626	3.90364631976766	9.47542206989658e-05	0.00049757724218132
ezrb	3617.38187927198	-0.0906647605781897	0.0981991346736927	-0.923274536781418	0.355864154018541	0.486839720503033
f10	2265.98233535488	0.09012754411547	0.153118684654397	0.588612319384119	0.556121367878779	0.673862305941572
f11r.1	2081.8324343988	0.0769602230917813	0.111284627055115	0.691562034472791	0.489212410749056	0.617161182401974
f11r.2	152.839820837683	-1.25307576822983	0.193007611307378	-6.49236452252766	8.44994967629733e-11	1.73970296254666e-09
f13a1b	413.218963540969	-0.405166829509919	0.182795300311931	-2.21650572426382	0.0266568862853647	0.0615224294483337
f2	3097.20916815323	0.13019732435482	0.0784992516470758	1.65858045297264	0.0972003633327408	0.178073344467189
f2r	86.5557570256692	0.139646819666411	0.203367795768438	0.686671255587674	0.492289914570393	0.620005787095844
f2rl1.1	59.7978545458195	0.324269418925508	0.253219625670928	1.28058564997214	0.200339243016934	0.315536602062745
f2rl1.2	201.57721948665	-0.191198516926664	0.200340603597864	-0.954367279987083	0.339897762641123	0.470661893838438
f3a	323.769496717915	0.0042010546291099	0.141338958398247	0.0297232601451095	0.97628776120216	0.985025719302568
f3b	277.649324081154	0.52363170845411	0.143565352505922	3.64734038759462	0.000264968805719588	0.00121917563903027
f5	941.929647187837	0.107343446470559	0.176356029518215	0.608674660933391	0.542740105804389	0.662669094027677
f7	167.159236253341	-0.0486598347991198	0.186676507816023	-0.260663944105254	0.794351673437203	0.861824866889128
f7i	114.359530433376	-0.676768781027713	0.252370000581909	-2.68165304698353	0.00732593954377478	0.0209903430303197
f9a	7.03248783247334	1.55629529709283	0.848980693883735	1.8331339078789	0.0667826596634433	0.131396554842823
f9b	352.043677997441	0.5094044516555	0.154896195964909	3.28868277546922	0.00100657404208333	0.00386079146470872
fa2h	55.1857519263844	-0.267092369412972	0.335863243775704	-0.79524143937388	0.426473070828068	0.559258591518966
faah	186.093679910308	-0.167674932258208	0.150175044591252	-1.11652993155145	0.26419536540553	0.389774604207494
faah2a	153.404264741919	-0.507851862991365	0.215557109274134	-2.35599681542169	0.018473076064389	0.0455536314889876
faah2b	23.1120744752569	-0.77013028417206	0.585255239482085	-1.31588789338064	0.188211672789045	0.300531189581764
faap24	62.3235413764957	-0.0455111698064489	0.262291678752742	-0.173513586183386	0.862247749623162	0.912402346739043
fabp10a	89.0643894312414	-0.252435214887669	0.391119035405758	-0.645417870357002	0.518656425771251	0.643199443068711
fabp11a	2807.84895605033	-0.237315647368309	0.0914107725515556	-2.59614529824112	0.00942761888098554	0.0259108797902067
fabp11b	126.329858618302	1.1146896545172	0.302577677265094	3.68397848973043	0.000229621626891613	0.00107560839054508
fabp1b.1	17360.8753170471	0.441727143182567	0.101406535728377	4.35600269755547	1.32459144196024e-05	8.9081203429238e-05
fabp2	4078.51787275558	1.10834469326495	0.160219101844847	6.91768135323993	4.59095483663358e-12	1.1846041626308e-10
