Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Role of Second Messengers in Netrin-1 Signaling	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	TRPC3
Formation of the Posterior Neural Plate	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	TBX6
Signal Attenuation	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	IRS2
Urea Cycle	1/10	0.1528734915506339	0.3989889708555552	0	0	6.6605691056910565	12.509511580612491	ARG1
Activation of Gene Expression by SREBF (SREBP)	2/43	0.15738551657962938	0.4064411936933587	0	0	2.928321026329529	5.41463238621222	LSS;FDFT1
Aggrephagy	2/43	0.15738551657962938	0.4064411936933587	0	0	2.928321026329529	5.41463238621222	VIM;CFTR
Transport of Vitamins, Nucleosides, and Related Molecules	2/43	0.15738551657962938	0.4064411936933587	0	0	2.928321026329529	5.41463238621222	SLCO4A1;APOD
Intracellular Signaling by Second Messengers	8/321	0.16096746141640256	0.40789480324028093	0	0	1.5413494172563773	2.8153564598258938	FGF6;EGF;IRS2;ADCY1;ADCY7;CAMKK1;FOXO1;ESR2
NR1H3 & NR1H2 Regulate Gene Expression Linked to Cholesterol Transport and Efflux	2/44	0.16318597996577774	0.40789480324028093	0	0	2.8584534731323723	5.181989532995369	ABCA1;APOD
PI3K Cascade	2/44	0.16318597996577774	0.40789480324028093	0	0	2.8584534731323723	5.181989532995369	FGF6;IRS2
Glucose Metabolism	3/85	0.1645419052573683	0.40789480324028093	0	0	2.198376477629807	3.967168203396404	PFKFB3;PCK1;PFKM
NFE2L2 Regulating Tumorigenic Genes	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	EGF
Beta-oxidation of Very Long Chain Fatty Acids	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	MLYCD
Phenylalanine and Tyrosine Metabolism	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	HPD
Receptor Mediated Mitophagy	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	ULK1
Dermatan Sulfate Biosynthesis	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	VCAN
Regulation of the Apoptosome Activity	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	DIABLO
Formation of Annular Gap Junctions	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	DNM1
Formation of Apoptosome	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	DIABLO
Signaling by Leptin	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	IRS2
Signaling by Activated Point Mutants of FGFR1	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	FGF6
Highly Calcium Permeable Postsynaptic Nicotinic Acetylcholine Receptors	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	CHRNA4
Transport of Organic Anions	1/11	0.16681567360777794	0.40789480324028093	0	0	5.994207317073171	10.73482104409115	SLCO4A1
TBC RABGAPs	2/45	0.16902408094455626	0.4119262370039517	0	0	2.791835573572292	4.96308541771489	TSC1;ULK1
Hh Mutants Abrogate Ligand Secretion	2/46	0.17489702371621263	0.4197802555010981	0	0	2.7282457603558523	4.756854487248282	DHH;IHH
Kidney Development	2/46	0.17489702371621263	0.4197802555010981	0	0	2.7282457603558523	4.756854487248282	HOXD11;HOXA11
Metabolism of Polyamines	2/46	0.17489702371621263	0.4197802555010981	0	0	2.7282457603558523	4.756854487248282	OAZ2;AGMAT
Organic Anion Transporters	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	SLC17A7
Peptide Hormone Biosynthesis	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	PCSK1
CREB1 Phosphorylation Through the Activation of Adenylate Cyclase	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	ADCY1
Caspase-mediated Cleavage of Cytoskeletal Proteins	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	VIM
Presynaptic Nicotinic Acetylcholine Receptors	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	CHRNA4
Regulation of Glycolysis by Fructose 2,6-Bisphosphate Metabolism	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	PFKFB3
Regulation of Localization of FOXO Transcription Factors	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	FOXO1
Gap Junction Degradation	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	DNM1
Tandem Pore Domain Potassium Channels	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	KCNK3
Vitamin D (Calciferol) Metabolism	1/12	0.18052907858272407	0.4197802555010981	0	0	5.4490022172949	9.327947538609155	CYP24A1
Sensory Perception of Taste	2/47	0.1808020937416414	0.4197802555010981	0	0	2.6674821610601427	4.5623341177691	GNB3;SCN4B
Heme Signaling	2/47	0.1808020937416414	0.4197802555010981	0	0	2.6674821610601427	4.5623341177691	MEF2C;NR1D1
IRS-mediated Signalling	2/48	0.18673665586098476	0.4301109715099951	0	0	2.609360457385986	4.378652742269186	FGF6;IRS2
Ion Channel Transport	5/184	0.187100855248642	0.4301109715099951	0	0	1.680460721429064	2.8166327760174723	RYR1;TRPC3;ATP1A4;ASIC2;CLCN1
Hemostasis	15/707	0.19025528578552472	0.4301109715099951	0	0	1.310173594492103	2.174086994733727	TRPC3;EGF;F11R;SLC8A2;COL1A1;SLC8A3;MAG;COL1A2;GNGT2;PDE10A;CAPZB;TBXA2R;SERPING1;GNB3;VCL
Alpha-Linolenic (Omega3) and Linoleic (Omega6) Acid Metabolism	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	ELOVL3
Alpha-Linolenic Acid (ALA) Metabolism	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	ELOVL3
p38MAPK Events	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	MAPKAPK2
Purine Salvage	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	AMPD1
Cytochrome C-Mediated Apoptotic Response	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	DIABLO
ERBB2 Activates PTK6 Signaling	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	EGF
FGFR2c Ligand Binding and Activation	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	FGF6
GRB2 Events in EGFR Signaling	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	EGF
Synthesis of Bile Acids and Bile Salts via 24-Hydroxycholesterol	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	CYP46A1
Synthesis, Secretion, and Inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	PCSK1
Trafficking and Processing of Endosomal TLR	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	CTSB
Transcriptional Regulation of Testis Differentiation	1/13	0.19401744910505217	0.4301109715099951	0	0	4.994664634146342	8.190286929379782	DHH
Activation of NMDA Receptors and Postsynaptic Events	3/93	0.19739261370255864	0.4362791702254749	0	0	2.002147239263804	3.2486051669710845	CASK;ADCY1;CAMKK1
Metabolism of Carbohydrates	7/290	0.20238898366472077	0.4422068624925406	0	0	1.489322476570902	2.3792876327755845	VCAN;PFKFB3;PHKG1;PCK1;GYG2;GYG1;PFKM
Acetylcholine Binding and Downstream Events	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	CHRNA4
CS DS Degradation	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	VCAN
Carnitine Shuttle	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	CPT1B
Postsynaptic Nicotinic Acetylcholine Receptors	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	CHRNA4
Regulation of NPAS4 Gene Expression	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	SRF
Retrograde Neurotrophin Signalling	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	DNM1
FGFR1c Ligand Binding and Activation	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	FGF6
FGFR4 Ligand Binding and Activation	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	FGF6
SHC1 Events in EGFR Signaling	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	EGF
TP53 Regulates Transcription of Cell Death Genes With Uncertain Role in P53-Dependent Apoptosis	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	NDRG1
Lysosphingolipid and LPA Receptors	1/14	0.2072844667933784	0.4422068624925406	0	0	4.610225140712946	7.254941617216534	S1PR4
ESR-mediated Signaling	5/192	0.21004253946940216	0.4446305977380128	0	0	1.607909156928765	2.5090541257678662	GNGT2;EGF;SRF;GNB3;ESR2
Hedgehog Ligand Biogenesis	2/52	0.2107197969872844	0.4446305977380128	0	0	2.4001223241590215	3.737532896949426	DHH;IHH
IRS-related Events Triggered by IGF1R	2/52	0.2107197969872844	0.4446305977380128	0	0	2.4001223241590215	3.737532896949426	FGF6;IRS2
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	10/451	0.21083706332957405	0.4446305977380128	0	0	1.366941761030431	2.127876760263645	SPRED3;FGF6;DHH;EGF;IHH;IRS2;LMO7;VCL;FOXO1;ESR2
Nuclear Receptor Transcription Pathway	2/53	0.21676494206188252	0.44797138778993784	0	0	2.3529411764705883	3.597509950233315	NR1D1;ESR2
Signaling by EGFR	2/53	0.21676494206188252	0.44797138778993784	0	0	2.3529411764705883	3.597509950233315	EGF;SPRY1
IGF1R Signaling Cascade	2/53	0.21676494206188252	0.44797138778993784	0	0	2.3529411764705883	3.597509950233315	FGF6;IRS2
Parasitic Infection Pathways	6/245	0.21737300893510905	0.44797138778993784	0	0	1.5103177584621164	2.30495704760944	GNGT2;TXNIP;DPEP1;GNB3;ADCY1;ADCY7
Leishmania Infection	6/245	0.21737300893510905	0.44797138778993784	0	0	1.5103177584621164	2.30495704760944	GNGT2;TXNIP;DPEP1;GNB3;ADCY1;ADCY7
Metabolism of Nucleotides	3/98	0.21866805633455944	0.44797138778993784	0	0	1.8962867290926704	2.8827358887158203	GUK1;AMPD1;CTPS1
Diseases of Glycosylation	4/146	0.2201089441783462	0.44797138778993784	0	0	1.6926543878656557	2.562056954070936	ADAMTS5;SPON1;VCAN;CFP
YAP1- and WWTR1 (TAZ)-stimulated Gene Expression	1/15	0.22033375323363788	0.44797138778993784	0	0	4.280705574912892	6.475045859329133	RUNX2
Phase 2 - Plateau Phase	1/15	0.22033375323363788	0.44797138778993784	0	0	4.280705574912892	6.475045859329133	CACNG7
Phospholipase C-mediated Cascade; FGFR4	1/15	0.22033375323363788	0.44797138778993784	0	0	4.280705574912892	6.475045859329133	FGF6
Constitutive Signaling by EGFRvIII	1/15	0.22033375323363788	0.44797138778993784	0	0	4.280705574912892	6.475045859329133	EGF
ERBB2 Regulates Cell Motility	1/15	0.22033375323363788	0.44797138778993784	0	0	4.280705574912892	6.475045859329133	EGF
Signaling by EGFRvIII in Cancer	1/15	0.22033375323363788	0.44797138778993784	0	0	4.280705574912892	6.475045859329133	EGF
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	2/54	0.22282533348867292	0.4496244823013485	0	0	2.3075746883086334	3.464516653962012	FGF6;IRS2
Insulin Receptor Signalling Cascade	2/54	0.22282533348867292	0.4496244823013485	0	0	2.3075746883086334	3.464516653962012	FGF6;IRS2
Hedgehog 'Off' State	3/99	0.2229795326630329	0.4496244823013485	0	0	1.8764378834355828	2.81592397148613	PTCH1;ADCY1;ADCY7
Signaling by Non-Receptor Tyrosine Kinases	2/55	0.22889884173137873	0.4564156622849646	0	0	2.263920143096186	3.3380939069756734	EGF;LRRK2
Signaling by PTK6	2/55	0.22889884173137873	0.4564156622849646	0	0	2.263920143096186	3.3380939069756734	EGF;LRRK2
cGMP Effects	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	PDE10A
PI3K Events in ERBB2 Signaling	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	EGF
Phospholipase C-mediated Cascade FGFR1	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	FGF6
Defects of Contact Activation System (CAS) and Kallikrein Kinin System (KKS)	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	SERPING1
Elevation of Cytosolic Ca2+ Levels	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	TRPC3
FOXO-mediated Transcription of Cell Death Genes	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	FOXO1
Signaling by ERBB2 ECD Mutants	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	EGF
GRB2 Events in ERBB2 Signaling	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	EGF
TGF-beta Receptor Signaling in EMT (Epithelial to Mesenchymal Transition)	1/16	0.2331688709499276	0.4564156622849646	0	0	3.995121951219512	5.816866878073496	F11R
Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	2/56	0.23498340273156076	0.45753382119161035	0	0	2.2218824328916074	3.2178198900467705	LSS;FDFT1
Transcriptional Activation of Mitochondrial Biogenesis	2/56	0.23498340273156076	0.45753382119161035	0	0	2.2218824328916074	3.2178198900467705	MEF2C;NR1D1
Cellular Response to Chemical Stress	5/202	0.23990349406587505	0.4658811916424381	0	0	1.5255060475026634	2.177688172657823	ERO1A;EGF;AQP8;ME1;TXNIP
Activated Point Mutants of FGFR2	1/17	0.2457933243537945	0.469880225258163	0	0	3.7452362804878048	5.255556146776185	FGF6
Butyrate Response Factor 1 (BRF1) Binds and Destabilizes mRNA	1/17	0.2457933243537945	0.469880225258163	0	0	3.7452362804878048	5.255556146776185	MAPKAPK2
GAB1 Signalosome	1/17	0.2457933243537945	0.469880225258163	0	0	3.7452362804878048	5.255556146776185	EGF
The NLRP3 Inflammasome	1/17	0.2457933243537945	0.469880225258163	0	0	3.7452362804878048	5.255556146776185	TXNIP
Trafficking of GluR2-containing AMPA Receptors	1/17	0.2457933243537945	0.469880225258163	0	0	3.7452362804878048	5.255556146776185	GRIP1
Tristetraprolin (TTP, ZFP36) Binds and Destabilizes mRNA	1/17	0.2457933243537945	0.469880225258163	0	0	3.7452362804878048	5.255556146776185	MAPKAPK2
Phase I - Functionalization of Compounds	3/105	0.24917258660899663	0.4751062791301075	0	0	1.765517863587153	2.453380402195956	CYP24A1;AHRR;CYP46A1
Arachidonate Metabolism	2/59	0.25328371229145497	0.4816971892674699	0	0	2.104619346531466	2.890158049435292	MAPKAPK2;DPEP1
Phospholipase C-mediated Cascade; FGFR2	1/18	0.2582105606693922	0.4872896734683914	0	0	3.524748923959828	4.772439196593552	FGF6
FGFR1 Ligand Binding and Activation	1/18	0.2582105606693922	0.4872896734683914	0	0	3.524748923959828	4.772439196593552	FGF6
MECP2 Regulates Neuronal Receptors and Channels	1/18	0.2582105606693922	0.4872896734683914	0	0	3.524748923959828	4.772439196593552	TRPC3
Death Receptor Signaling	4/157	0.2590926074477605	0.4877037316663728	0	0	1.5700754147812972	2.120496318780412	MAG;USP2;MAPKAPK2;ULK1
MAPK Family Signaling Cascades	7/314	0.26028488008275247	0.48869814219618835	0	0	1.3711938818864184	1.8455975600044827	SPRED3;FGF6;EGF;IRS2;RAG2;VCL;FOXO1
Aflatoxin Activation and Detoxification	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	DPEP1
Phase 4 - Resting Membrane Potential	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	KCNK3
Plasma Lipoprotein Assembly	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	ABCA1
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	EGF
Regulation of MITF-M-dependent Genes Involved in Apoptosis	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	BIRC7
GABA Synthesis, Release, Reuptake and Degradation	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	SLC32A1
Signaling by Ligand-Responsive EGFR Variants in Cancer	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	EGF
Glyoxylate Metabolism and Glycine Degradation	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	AGXT
Synthesis, Secretion, and Deacylation of Ghrelin	1/19	0.2704239709641256	0.49633925842792137	0	0	3.328760162601626	4.3532336663883235	PCSK1
Ca2+ Pathway	2/63	0.277724480677546	0.5009001245630629	0	0	1.9662104577129391	2.5189628147195857	GNGT2;GNB3
Transcriptional Regulation by MECP2	2/63	0.277724480677546	0.5009001245630629	0	0	1.9662104577129391	2.5189628147195857	MEF2C;TRPC3
MAP Kinase Activation	2/63	0.277724480677546	0.5009001245630629	0	0	1.9662104577129391	2.5189628147195857	MEF2C;MAPKAPK2
Interleukin-4 and Interleukin-13 Signaling	3/112	0.28026388458788276	0.5009001245630629	0	0	1.6515449991557385	2.100804338723117	COL1A2;VIM;FOXO1
Apoptotic Factor-Mediated Response	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	DIABLO
PI-3K Cascade FGFR4	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	FGF6
Chondroitin Sulfate Biosynthesis	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	VCAN
Defective B3GALT6 Causes EDSP2 and SEMDJL1	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	VCAN
Defective B3GAT3 Causes JDSSDHD	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	VCAN
Defective B4GALT7 Causes EDS, Progeroid Type	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	VCAN
Receptor-type Tyrosine-Protein Phosphatases	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	IL1RAPL1
FGFR2 Ligand Binding and Activation	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	FGF6
SHC-mediated Cascade FGFR4	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	FGF6
Signalling to RAS	1/20	0.2824368908881401	0.5009001245630629	0	0	3.1534017971758663	3.986846360254955	MAPKAPK2
O-linked Glycosylation	3/114	0.28921817307878644	0.511693690831699	0	0	1.6216216216216215	2.011741543027391	ADAMTS5;SPON1;CFP
ABC Transporter Disorders	2/65	0.28993173646583803	0.5117260384624863	0	0	1.903596912771225	2.356861945757166	ABCA1;CFTR
Neurotoxicity of Clostridium Toxins	1/21	0.29425260177727935	0.5119856144398998	0	0	2.995579268292683	3.664542117567877	SV2B
PI-3K Cascade FGFR1	1/21	0.29425260177727935	0.5119856144398998	0	0	2.995579268292683	3.664542117567877	FGF6
Regulation of Gene Expression in Beta Cells	1/21	0.29425260177727935	0.5119856144398998	0	0	2.995579268292683	3.664542117567877	FOXO1
SHC-mediated Cascade FGFR1	1/21	0.29425260177727935	0.5119856144398998	0	0	2.995579268292683	3.664542117567877	FGF6
TP53 Regulates Transcription of Additional Cell Cycle Genes With Uncertain Roles in the P53 Pathway	1/21	0.29425260177727935	0.5119856144398998	0	0	2.995579268292683	3.664542117567877	RGCC
VxPx Cargo-Targeting to Cilium	1/21	0.29425260177727935	0.5119856144398998	0	0	2.995579268292683	3.664542117567877	RHO
Neurodegenerative Diseases	1/22	0.3058743313401952	0.5235430415497294	0	0	2.852787456445993	3.3793576561268663	CAPNS2
RA Biosynthesis Pathway	1/22	0.3058743313401952	0.5235430415497294	0	0	2.852787456445993	3.3793576561268663	DHRS9
Deregulated CDK5 Triggers Multiple Neurodegenerative Pathways in Alzheimer's Disease Models	1/22	0.3058743313401952	0.5235430415497294	0	0	2.852787456445993	3.3793576561268663	CAPNS2
ERK MAPK Targets	1/22	0.3058743313401952	0.5235430415497294	0	0	2.852787456445993	3.3793576561268663	MEF2C
SHC1 Events in ERBB2 Signaling	1/22	0.3058743313401952	0.5235430415497294	0	0	2.852787456445993	3.3793576561268663	EGF
FRS-mediated FGFR4 Signaling	1/22	0.3058743313401952	0.5235430415497294	0	0	2.852787456445993	3.3793576561268663	FGF6
Signaling by ERBB2 TMD JMD Mutants	1/22	0.3058743313401952	0.5235430415497294	0	0	2.852787456445993	3.3793576561268663	EGF
Activated TAK1 Mediates P38 MAPK Activation	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	MAPKAPK2
Nephrin Family Interactions	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	CASK
Nitric Oxide Stimulates Guanylate Cyclase	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	PDE10A
Nucleotide Salvage	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	AMPD1
Azathioprine ADME	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	GUK1
PI-3K Cascade FGFR2	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	FGF6
RHOBTB1 GTPase Cycle	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	VIM
Dopamine Neurotransmitter Release Cycle	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	CASK
SHC-mediated Cascade FGFR2	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	FGF6
FRS-mediated FGFR1 Signaling	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	FGF6
Intrinsic Pathway of Fibrin Clot Formation	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	SERPING1
Mitochondrial Calcium Ion Transport	1/23	0.31730525464663	0.5283635009500446	0	0	2.722976718403548	3.125680522806664	SLC8A3
Toll-like Receptor Cascades	4/174	0.32153499117703627	0.5341980891790038	0	0	1.4118371040723985	1.6019394227244363	MEF2C;MAPKAPK2;DNM1;CTSB
Xenobiotics	1/24	0.32854849492696125	0.5421786822113083	0	0	2.6044538706256626	2.898941622630818	AHRR
Growth Hormone Receptor Signaling	1/24	0.32854849492696125	0.5421786822113083	0	0	2.6044538706256626	2.898941622630818	IRS2
Synthesis of Very Long-Chain Fatty acyl-CoAs	1/24	0.32854849492696125	0.5421786822113083	0	0	2.6044538706256626	2.898941622630818	ELOVL3
Interleukin-17 Signaling	2/72	0.3323862337954461	0.5472847160479828	0	0	1.7126256006989953	1.8863845376772996	MEF2C;MAPKAPK2
NOTCH3 Activation and Transmission of Signal to the Nucleus	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	EGF
Basigin Interactions	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	MAG
Defective Intrinsic Pathway for Apoptosis	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	CAPNS2
FRS-mediated FGFR2 Signaling	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	FGF6
Signaling by EGFR in Cancer	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	EGF
Signaling by ERBB2 KD Mutants	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	EGF
Inflammasomes	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	TXNIP
Insulin Processing	1/25	0.33960712454235614	0.5493425135454376	0	0	2.495807926829268	2.6953873180216528	PCSK1
MHC Class II Antigen Presentation	3/126	0.3431972874607658	0.5539324639717623	0	0	1.462516833757295	1.564088357396543	CAPZB;DNM1;CTSB
Glycolysis	2/74	0.3443958169061123	0.5546505935293188	0	0	1.664882772680938	1.7747045214107038	PFKFB3;PFKM
A Tetrasaccharide Linker Sequence Is Required for GAG Synthesis	1/26	0.3504841656025749	0.5583470690118942	0	0	2.3958536585365855	2.5119082110933375	VCAN
Constitutive Signaling by AKT1 E17K in Cancer	1/26	0.3504841656025749	0.5583470690118942	0	0	2.3958536585365855	2.5119082110933375	FOXO1
Signaling by ERBB2 in Cancer	1/26	0.3504841656025749	0.5583470690118942	0	0	2.3958536585365855	2.5119082110933375	EGF
Gluconeogenesis	1/26	0.3504841656025749	0.5583470690118942	0	0	2.3958536585365855	2.5119082110933375	PCK1
TNFR1-induced Proapoptotic Signaling	1/26	0.3504841656025749	0.5583470690118942	0	0	2.3958536585365855	2.5119082110933375	USP2
Platelet Degranulation	3/128	0.3521883070568592	0.559850095019111	0	0	1.4389693251533742	1.5016929665780463	EGF;SERPING1;VCL
Antigen Processing Ubiquitination & Proteasome Degradation	6/296	0.3607075214291447	0.5680136472447134	0	0	1.241443365004804	1.2658847020746773	WSB1;ASB10;RNF182;LMO7;ASB15;ASB16
Cell Recruitment (Pro-Inflammatory Response)	1/27	0.3611825909110406	0.5680136472447134	0	0	2.30358818011257	2.3459089109247486	TXNIP
Purinergic Signaling in Leishmaniasis Infection	1/27	0.3611825909110406	0.5680136472447134	0	0	2.30358818011257	2.3459089109247486	TXNIP
Downstream Signaling of Activated FGFR4	1/27	0.3611825909110406	0.5680136472447134	0	0	2.30358818011257	2.3459089109247486	FGF6
Effects of PIP2 Hydrolysis	1/27	0.3611825909110406	0.5680136472447134	0	0	2.30358818011257	2.3459089109247486	TRPC3
Regulation of Insulin Secretion	2/78	0.3681955868747831	0.5778079998717279	0	0	1.576935457910832	1.5755808639329785	GNGT2;GNB3
Caspase Activation via Extrinsic Apoptotic Signalling Pathway	1/28	0.3717053248424146	0.579608303144104	0	0	2.2181571815718155	2.195207852621651	DAPK2
TGFBR3 Expression	1/28	0.3717053248424146	0.579608303144104	0	0	2.2181571815718155	2.195207852621651	MYF6
TRP Channels	1/28	0.3717053248424146	0.579608303144104	0	0	2.2181571815718155	2.195207852621651	TRPC3
Response to Elevated Platelet Cytosolic Ca2+	3/133	0.3745940389932191	0.5828778281162986	0	0	1.383270410571024	1.3582503715847865	EGF;SERPING1;VCL
Beta-catenin Independent WNT Signaling	3/134	0.3790585906683951	0.5870410428627548	0	0	1.3726408467194304	1.3315501471199451	GNGT2;GNB3;PRICKLE1
Post NMDA Receptor Activation Events	2/80	0.37997001543215986	0.5870410428627548	0	0	1.5363443895553988	1.4866635229078424	ADCY1;CAMKK1
MAPK6 MAPK4 Signaling	2/80	0.37997001543215986	0.5870410428627548	0	0	1.5363443895553988	1.4866635229078424	RAG2;FOXO1
