Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of transcription, DNA-templated (GO:0006355)	15/665	0.8842534689445999	0.9330398672311984	0.7424480404509315	0.8105676300905816	0.5210471794242364	-0.06409480963240353	foxq2;arid5b;ankrd1b;foxq1a;runx2a;nfe2l1a;nfil3-6;abrab;sp7;ahrrb;ahrra;bhlhe41;tnni3k;egr2b;klf15
organelle membrane fusion (GO:0090174)	1/61	0.8384706847420008	0.9002527351966746	0.7957097244669538	0.8474031636434612	0.3674149975907057	-0.06472957964963257	syt5b
cellular response to oxygen-containing compound (GO:1901701)	1/69	0.87287436586214	0.9238527657228528	0.8336860705883568	0.8776649229359078	0.4786955891938188	-0.06508519682168708	rragd
cellular metal ion homeostasis (GO:0006875)	2/56	0.4932657131528952	0.7005249346095768	0.43194209726338006	0.6166762757197246	0.11360590846915256	-0.08028612236395367	atp2a1l;atp2b2
positive regulation of transcription, DNA-templated (GO:0045893)	11/403	0.641646587751868	0.7781467093705722	0.473421415802064	0.6457665077359507	0.1857876064397321	-0.08243723329775295	heyl;foxo1a;nfe2l1a;abrab;fgf1a;nr1d1;vgll2b;ahrrb;mef2ca;lpin1;myf6
negative regulation of transcription, DNA-templated (GO:0045892)	7/296	0.7708025574437648	0.855618800161277	0.6468138854032648	0.7535217598987272	0.35844165059241245	-0.09331061460299292	per2;foxo1a;per3;per1a;hoxa13a;nr1d1;bhlhe41
plasma membrane bounded cell projection assembly (GO:0120031)	4/210	0.8688534415910177	0.9211908716407693	0.7928879292482988	0.8474031636434612	0.6741205895123461	-0.09476842507324916	sept8b;arl3l1;crb2b;ttc36
determination of bilateral symmetry (GO:0009855)	1/101	0.9512767773027924	0.9823083032215562	0.9270679137075388	0.9562340952623829	2.086604238045947	-0.10422634200959811	tbx16
response to organic cyclic compound (GO:0014070)	2/45	0.38311119831320695	0.6636986081314468	0.33293945771239825	0.5913604126007497	0.1150556056967358	-0.1103877994191466	cyp1a;chrna4b
establishment of spindle orientation (GO:0051294)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	0.17039260663452432	-0.13621242033256362	prickle1a
cellular protein complex assembly (GO:0043623)	2/92	0.7575001151467863	0.8501040412038505	0.6902820766198177	0.779432898323484	0.49826878602370017	-0.1383849819852752	sept8b;zgc:172075
pattern recognition receptor signaling pathway (GO:0002221)	1/18	0.4157153591237276	0.6636986081314468	0.38469882245334486	0.6036812290806336	0.16997531537179014	-0.1491965955412739	mapkapk2b
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/82	0.9138781996741222	0.9544256965879911	0.8809775588787233	0.9190197716484864	1.681645424374098	-0.1514455852168156	cdh23
protein localization to cell periphery (GO:1990778)	1/33	0.6267654874995576	0.7681852036376421	0.5809273484180876	0.7082221857208558	0.35514401308422733	-0.16591718560165883	ankrd9
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	1/58	0.8232956410347543	0.8902065941930557	0.7793400655044656	0.838727057600351	0.9441532989670418	-0.18358109115969148	gdf10b
regulation of cellular localization (GO:0060341)	1/23	0.49677748630809854	0.7005249346095768	0.4586020262323579	0.635946616437016	0.27653604022087613	-0.1934682271810362	cplx4a
cellular response to organic substance (GO:0071310)	1/61	0.8384706847420008	0.9002527351966746	0.7957097244669538	0.8474031636434612	1.1665762612304449	-0.2055223426203351	cyp1a
mitochondrial gene expression (GO:0140053)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	0.2838414837170988	-0.22690383257543445	mterf3
male gamete generation (GO:0048232)	1/30	0.59175375207413	0.7503176027680266	0.5474470182365436	0.6865524081163211	0.4396541898658699	-0.23067102921886823	dazap1
positive regulation of nucleic acid-templated transcription (GO:1903508)	2/114	0.8524389396500716	0.9120500543109158	0.794925100786869	0.8474031636434612	1.4681962591281768	-0.2344029613279426	nfe2l1a;abrab
cellular response to lipid (GO:0071396)	1/50	0.7755047004307203	0.8566947232194964	0.7290170096394231	0.8024431832721707	0.9558719172252654	-0.24302205694979512	cftr
regulation of vasoconstriction (GO:0019229)	1/17	0.39800154788837583	0.6636986081314468	0.36875409857853614	0.6036812290806336	0.30124400969287335	-0.2775359207259507	tbxa2r
organelle assembly (GO:0070925)	6/307	0.8912831878660107	0.937225620230238	0.8065356230632726	0.8549650138245776	2.5314482286527578	-0.29135214947175475	sept8b;arl3l1;zgc:172075;crb2b;zgc:92606;ttc36
sterol metabolic process (GO:0016125)	1/27	0.5534638015436245	0.7279079796805835	0.5113033944598573	0.6638988912505643	0.4982119293641043	-0.2947217149364246	msmo1
gene expression (GO:0010467)	2/98	0.7876446010299206	0.8638220180781871	0.7225252792332801	0.7991303690797001	1.269059666155382	-0.3029350815764924	mef2ca;mef2cb
regulation of actin filament-based process (GO:0032970)	1/48	0.7616634559722526	0.8526915275396684	0.7147436886909431	0.795314795416104	1.123953308632608	-0.30599682741825635	tsc1b
circulatory system development (GO:0072359)	4/212	0.8735339876333728	0.9238527657228528	0.7988256365189991	0.8497357292287845	2.301499278137797	-0.3111816678009917	heyl;lmo7b;mef2ca;mef2cb
glomerular epithelial cell development (GO:0072310)	1/25	0.5259657892697723	0.7121483695422581	0.48562453775281295	0.6527135075506328	0.505088820764715	-0.32452921846267974	crb2b
mesenchyme development (GO:0060485)	1/27	0.5534638015436245	0.7279079796805835	0.5113033944598573	0.6638988912505643	0.5918148630683981	-0.3500933660721582	bcl9l
fatty acid catabolic process (GO:0009062)	1/31	0.6037742225037733	0.75205527307797	0.5588930881988003	0.6923938663515503	0.7115542649112794	-0.35901822992101623	lpin1
regulation of blood circulation (GO:1903522)	1/26	0.5399198376465015	0.7214649358944518	0.498627684216205	0.6605197894812067	0.5874886363499466	-0.3620895732464444	plekha7a
regulation of vesicle-mediated transport (GO:0060627)	1/49	0.7686874079122744	0.8543039230792588	0.7219715641586109	0.7991303690797001	1.474410302213564	-0.3878744212549551	dmxl2
regulation of anatomical structure morphogenesis (GO:0022603)	1/47	0.7544265911665542	0.8476910779570341	0.7073286789582466	0.7899364078876768	1.4014217727641107	-0.39491687198428566	zranb1b
stem cell development (GO:0048864)	1/43	0.7232181959539914	0.8278233215533217	0.6756989163370454	0.7705485778849784	1.23818218272866	-0.40122589091554167	dhrs9
mesenchymal cell development (GO:0014031)	1/43	0.7232181959539914	0.8278233215533217	0.6756989163370454	0.7705485778849784	1.2718504515601456	-0.4121359018540993	dhrs9
cellular macromolecule biosynthetic process (GO:0034645)	3/98	0.5532309958712317	0.7279079796805835	0.4705292632327771	0.6451757707810465	0.834716460540293	-0.49413515868172087	slc25a38a;mef2ca;mef2cb
regulation of nucleobase-containing compound metabolic process (GO:0019219)	1/32	0.6154413443884614	0.7593752071889887	0.5700507859672249	0.7005443393814089	1.0279747922905276	-0.49899503697405984	dazap1
very long-chain fatty acid metabolic process (GO:0000038)	1/24	0.5115892617472437	0.7072875636806774	0.47228553155213854	0.6451757707810465	0.762896611821372	-0.5113186366821882	tecrl2b
enzyme linked receptor protein signaling pathway (GO:0007167)	1/54	0.8008260445484382	0.8737831296655195	0.7554645167643046	0.8207294986859547	2.343708167648787	-0.5205646031172427	ptprub
sensory perception (GO:0007600)	1/20	0.44959713683528807	0.6799508593324456	0.41539476805828424	0.6111096107011297	0.6975139798805103	-0.5575950112619077	cdh23
transition metal ion transport (GO:0000041)	1/37	0.6688292173310678	0.7942887729753173	0.6217607457372102	0.7355365523025245	1.413442710859749	-0.5685241597204667	trpc3
protein targeting (GO:0006605)	1/52	0.7885434108382581	0.8638220180781871	0.7425788419457288	0.8105676300905816	2.455148611712676	-0.5832643013285518	agxtb
cellular response to BMP stimulus (GO:0071773)	1/44	0.7313731141085161	0.8309412360787349	0.6839119697167303	0.7731911184728552	1.9284010624048729	-0.6032646614262965	wisp3
regulation of intracellular signal transduction (GO:1902531)	2/90	0.7466594262423989	0.8434425588745905	0.6788718817160521	0.7731911184728552	2.318777569975506	-0.67742186985188	fgf1a;gdf10b
protein localization to organelle (GO:0033365)	1/24	0.5115892617472437	0.7072875636806774	0.47228553155213854	0.6451757707810465	1.1109848210839988	-0.7446189107263788	cdh23
amino acid transport (GO:0006865)	1/35	0.6484248059494782	0.7791282354209698	0.6018651150869202	0.7222381381043044	1.739595905944732	-0.7536090075905592	slc32a1
protein localization to membrane (GO:0072657)	2/54	0.4741474231857404	0.6931008510899835	0.4144733706736657	0.6111096107011297	1.1147221569274035	-0.8318469029076153	dlg4b;ankrd9
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	2/68	0.5982683750218599	0.75205527307797	0.5304026518617181	0.6790929350196057	1.7798607764611718	-0.9143426703824544	dusp22b;wisp3
