Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
inflammatory response to wounding (GO:0090594)	2/8	0.00815176808969097	0.3470941898077092	0.00585161863151561	0.2204109684537547	-5.381963092752038	25.884661457449923	irg1l;mmp9
zymogen activation (GO:0031638)	2/7	0.00618588653611226	0.3470941898077092	0.004717581919599	0.21239236507339024	-4.29273542422945	21.83064138108084	plaua;plaub
response to nutrient levels (GO:0031667)	2/13	0.02142188847580222	0.5626483874781306	0.01313808355086255	0.3074748441771868	-3.933282723397812	15.116950899975006	smtla;prl
chaperone mediated protein folding requiring cofactor (GO:0051085)	3/18	0.0036828301728681	0.3470941898077092	0.00182904322009554	0.15817923238232529	-2.645290310631309	14.824402000643689	dnajb1a;hspa5;dnajb1b
positive regulation of STAT cascade (GO:1904894)	2/12	0.0183382542206875	0.5180556817344221	0.01147419041214174	0.28812967034933723	-3.594090085640374	14.371925258384843	smtla;prl
protein peptidyl-prolyl isomerization (GO:0000413)	2/11	0.01546091796684443	0.5180556817344221	0.00991097355022673	0.28812967034933723	-3.2246444365380125	13.444961050245809	fkbp4;ppil3
tricarboxylic acid transport (GO:0006842)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-5.728512523769879	13.098203268959573	slc13a1
peptidyl-proline modification (GO:0018208)	2/12	0.0183382542206875	0.5180556817344221	0.01147419041214174	0.28812967034933723	-2.9849668071666215	11.93618379871931	fkbp4;ppil3
'de novo' posttranslational protein folding (GO:0051084)	3/19	0.0043165383696289	0.3470941898077092	0.00209972432365918	0.15817923238232529	-2.14881510445042	11.70094611421096	dnajb1a;hspa5;dnajb1b
positive regulation of JAK-STAT cascade (GO:0046427)	2/15	0.02817562845415735	0.5626483874781306	0.01675772717295426	0.3126780789027421	-3.159445773073027	11.277003206980392	smtla;prl
collagen fibril organization (GO:0030199)	3/23	0.00748795749878587	0.3470941898077092	0.00342540306944609	0.19188424280296967	-2.2975994105912183	11.245506609230803	serpinh1b;serpinh1a;mmp9
macromolecular complex assembly (GO:0065003)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-4.74919087641355	10.858991265923924	bmp7a
drug catabolic process (GO:0042737)	4/42	0.00635839082817282	0.3470941898077092	0.00205802074418164	0.15817923238232529	-2.118624844700645	10.71596198200398	cyp2aa9;cyp2aa8;cyp2aa4;cyp2x6
regulation of JAK-STAT cascade (GO:0046425)	2/15	0.02817562845415735	0.5626483874781306	0.01675772717295426	0.3126780789027421	-2.9476138303544137	10.520911895732723	smtla;prl
monovalent inorganic cation transport (GO:0015672)	2/17	0.03565948974988789	0.5626483874781306	0.02075001112909525	0.34737055667966876	-3.140533407789921	10.469721765634594	ca15a;slc13a1
positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-4.534274029960992	10.36758542032636	mt2
positive regulation of blood vessel endothelial cell migration (GO:0043536)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-4.286659264991198	9.801416015875862	mt2
T-tubule organization (GO:0033292)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-4.135409661780365	9.455584870533224	tcap
response to prostaglandin (GO:0034694)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-4.021338448208475	9.194761849495602	fabp11b
DNA replication-independent nucleosome assembly (GO:0006336)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-4.226022250096996	9.048235544119771	nasp
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-4.210648810902902	9.015319839771983	smtla
columnar/cuboidal epithelial cell differentiation (GO:0002065)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-3.919199711825649	8.961222352946415	agr2
exogenous drug catabolic process (GO:0042738)	4/42	0.00635839082817282	0.3470941898077092	0.00205802074418164	0.15817923238232529	-1.7553625169009657	8.87858841209965	cyp2aa9;cyp2aa8;cyp2aa4;cyp2x6
intestinal epithelial cell differentiation (GO:0060575)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-4.1451694604895835	8.875123562811526	agr2
locus ceruleus development (GO:0021703)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-4.136462566727679	8.85648144004146	bmp7a
ventricular cardiac muscle cell differentiation (GO:0055012)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-4.089892355278443	8.75677106995941	cmlc1
purine nucleotide metabolic process (GO:0006163)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-3.7438561691511185	8.560300585852318	prps1a
nucleosome assembly (GO:0006334)	4/22	5.4845822194538e-4	0.2479031163193124	2.2608331416072e-4	0.10218965800064686	-1.1351975483576804	8.523516646571865	nasp;zgc:173552;zgc:173585;zgc:194989
retinol metabolic process (GO:0042572)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-3.949399581021152	8.455965338589293	zgc:154169
regulation of mesodermal cell differentiation (GO:1905770)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-3.677520057416304	8.408623536710909	vox
metal ion transport (GO:0030001)	2/17	0.03565948974988789	0.5626483874781306	0.02075001112909525	0.34737055667966876	-2.51979476578561	8.400340540508099	ca15a;slc13a1
positive regulation of ATP-dependent microtubule motor activity, plus-end-directed (GO:2000582)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-3.917063989767969	8.386732374633539	dynll1
positive regulation of ATPase activity (GO:0032781)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-4.3681752626277595	8.330770830949712	dynll1
growth hormone receptor signaling pathway (GO:0060396)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-3.848465584658313	8.239857963982038	smtla
axon ensheathment in central nervous system (GO:0032291)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-4.080496937352973	8.227312514498447	plp1a
nucleotide metabolic process (GO:0009117)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-3.5909505092140996	8.21068287854713	prps1a
cellular response to growth hormone stimulus (GO:0071378)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-3.7745632227416497	8.081627377791111	smtla
replication fork arrest (GO:0043111)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-3.5323636881788705	8.076724527645842	tipin
exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay (GO:0043928)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-4.185859287668278	7.983066694807767	cnot7
histone H3-K4 methylation (GO:0051568)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-4.13830515307995	7.892373768471019	unga
positive regulation of macromolecule metabolic process (GO:0010604)	3/27	0.01174051965534136	0.44222624035119135	0.00516884074293648	0.21239236507339024	-1.7711070208991009	7.872055673347184	acta2;zgc:86709;klf1
nucleoside triphosphate metabolic process (GO:0009141)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-3.435677684913114	7.855652666707542	dctpp1
epidermis development (GO:0008544)	2/18	0.03965657219960781	0.5626483874781306	0.02287986968075067	0.3566103826103208	-2.433351088837139	7.853637206463498	pth1a;znf750
regulation of ATP-dependent microtubule motor activity, plus-end-directed (GO:2000580)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-3.619390391335043	7.749390525847717	dynll1
positive regulation of microtubule motor activity (GO:2000576)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-3.5970581751720614	7.701575549942132	dynll1
protein complex subunit organization (GO:0071822)	3/31	0.01713138518149623	0.5180556817344221	0.00736240699205867	0.2559852277238861	-1.8825179163022183	7.655905011744438	serpinh1b;serpinh1a;mmp9
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.766606824279655	7.594430761341026	smtla
central nervous system myelination (GO:0022010)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-4.136812681330941	7.489477071594868	plp1a
regulation of endodermal cell fate specification (GO:0042663)	2/18	0.03965657219960781	0.5626483874781306	0.02287986968075067	0.3566103826103208	-2.304208957604306	7.436831160091926	bmp7a;vox
nucleoside phosphate biosynthetic process (GO:1901293)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.669793019291225	7.399229676378509	prps1a
hematopoietic stem cell migration (GO:0035701)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-4.288389768417928	7.392178386015587	mmp9
regulation of DNA methylation (GO:0044030)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-3.449112263273484	7.384812083157924	unga
ventricular cardiac muscle cell development (GO:0055015)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.6244340690544257	7.307774575527529	cmlc1
mitotic DNA damage checkpoint (GO:0044773)	2/22	0.05718253377116958	0.5626483874781306	0.03223676702850745	0.3905853428686073	-2.492929837008749	7.133535632851592	tipin;chek1
purine-containing compound biosynthetic process (GO:0072522)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.4689162877445807	6.994211446320151	prps1a
microtubule nucleation (GO:0007020)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.4162399023461685	6.888002547879453	efcab11
regulation of cell migration involved in sprouting angiogenesis (GO:0090049)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.3838810527832943	6.822758933670026	mt2
C21-steroid hormone metabolic process (GO:0008207)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.3768446457425747	6.808571759756651	hsd3b2
mitotic G2 DNA damage checkpoint (GO:0007095)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-3.5669800269386664	6.802770350639461	chek1
purine nucleotide biosynthetic process (GO:0006164)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-2.9748347802288855	6.8019386326428295	prps1a
termination of RNA polymerase II transcription (GO:0006369)	1/6	0.10162223597718588	0.5626483874781306	0.07983863686759216	0.3905853428686073	-2.9414552008933814	6.725616461162079	ssu72
activation of adenylate cyclase activity (GO:0007190)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.7028168685439686	6.7037509729235465	rxfp2b
modification-dependent macromolecule catabolic process (GO:0043632)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-3.506504498483935	6.687434372079418	isg15
translesion synthesis (GO:0019985)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.634662913923303	6.580361900275044	poln
positive regulation of adenylate cyclase activity (GO:0045762)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.613928714338433	6.542823746060433	rxfp2b
cellular protein catabolic process (GO:0044257)	3/40	0.03353611469026145	0.5626483874781306	0.01406407066102439	0.3074748441771868	-1.923283743393606	6.529802894610955	ctslb;zgc:174153;zgc:174855
positive regulation of cytokine production (GO:0001819)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.5816660884142504	6.4844139954282465	mt2
response to glucocorticoid (GO:0051384)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.518608045699435	6.370250797460986	hsd3b2
regulation of mesodermal cell fate specification (GO:0042661)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-3.3146575201691166	6.321553171152172	vox
tRNA wobble uridine modification (GO:0002098)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-3.658287642427899	6.306030072019323	dph3
intracellular protein transmembrane transport (GO:0065002)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.115124064212198	6.28087695964157	hyou1
ion homeostasis (GO:0050801)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.461505632569389	6.266869946836485	prl
centromere complex assembly (GO:0034508)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-3.0903374734002873	6.230900931743636	nasp
replication fork protection (GO:0048478)	1/7	0.11752829422210356	0.5626483874781306	0.09071591375919692	0.3905853428686073	-2.808322036059914	6.012831396102778	tipin
citrate transport (GO:0015746)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-3.117349651788891	5.945257227012322	slc13a1
posttranslational protein targeting to endoplasmic reticulum membrane (GO:0006620)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-2.904760971935734	5.856731830201167	hyou1
positive regulation of growth (GO:0045927)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-2.8818019217220523	5.810440585765984	smtla
response to ketone (GO:1901654)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.065564006822775	5.550038908993794	hsd3b2
negative regulation of endodermal cell fate specification (GO:0042664)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.9060907040734905	5.542354464739488	bmp7a
sodium ion import across plasma membrane (GO:0098719)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-3.042656205481181	5.508565565595195	ca15a
proteolysis (GO:0006508)	8/158	0.00722720464310812	0.3470941898077092	7.6131161606274e-4	0.15817923238232529	-1.1161157573774338	5.502342365522955	ctslb;zgc:154142;zgc:174153;ren;habp2;zgc:174855;plaua;plaub
negative regulation of macromolecule metabolic process (GO:0010605)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-3.342085088365523	5.498924574093471	gata1a
regulation of myeloid cell differentiation (GO:0045637)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-3.3158667039665555	5.455785960188515	gata1a
chromatin assembly (GO:0031497)	3/21	0.00577191022289915	0.3470941898077092	0.00271266693846188	0.17516077945496752	-1.058328344511494	5.45542035382134	zgc:173552;zgc:173585;zgc:194989
Cdc42 protein signal transduction (GO:0032488)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-3.153097793447679	5.435201233193002	cdc42l2
spermatid development (GO:0007286)	1/8	0.13315351223500915	0.5626483874781306	0.10146570524150512	0.3905853428686073	-2.687897823518562	5.419480945738171	sycp3
histone exchange (GO:0043486)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-3.2501412570997275	5.347644107015043	nasp
protein-DNA complex assembly (GO:0065004)	3/24	0.00844698249532035	0.3470941898077092	0.00382070394961665	0.19188424280296967	-1.103692772778103	5.268969700630102	zgc:173552;zgc:173585;zgc:194989
prostaglandin metabolic process (GO:0006693)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.760377222390768	5.264456818721434	zgc:56585
postreplication repair (GO:0006301)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-3.3183071611066817	5.222656859366699	poln
peptidyl-arginine methylation (GO:0018216)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-3.1657520332767524	5.208793669518917	prmt2
regulation of endodermal cell differentiation (GO:1903224)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-3.0146688951379708	5.196582272383735	vox
tRNA wobble base modification (GO:0002097)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.9786241012124997	5.134449499717749	dph3
regulation of cell development (GO:0060284)	3/41	0.03572322360134982	0.5626483874781306	0.01496558976083652	0.3074748441771868	-1.535756274444586	5.117069692666785	hes6;her3;her13
response to methylmercury (GO:0051597)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.9535037966277815	5.0911479850166295	mt2
positive regulation of sprouting angiogenesis (GO:1903672)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-3.2341982183254703	5.090278473152484	mt2
sodium ion import (GO:0097369)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-2.8064657736510146	5.08095548024973	ca15a
high-density lipoprotein particle assembly (GO:0034380)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.623222593004119	5.002882198398929	apoa1b
positive regulation of steroid metabolic process (GO:0045940)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.6091445038812617	4.97603315339297	apoa1b
regulation of cholesterol esterification (GO:0010872)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.604685078672691	4.9675283551152525	apoa1b
regulation of cellular metabolic process (GO:0031323)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.874349143423889	4.954703923687232	cacybp
peptidyl-arginine omega-N-methylation (GO:0035247)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.8695696027278985	4.946465116270943	prmt2
G2 DNA damage checkpoint (GO:0031572)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-3.005487696012779	4.945101549411148	chek1
regulation of sterol transport (GO:0032371)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.5925672134169084	4.944417753471141	apoa1b
peptidyl-arginine methylation, to asymmetrical-dimethyl arginine (GO:0019919)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.8655449563225868	4.939527569598343	prmt2
DNA replication checkpoint (GO:0000076)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-2.965975430844032	4.880089749840006	tipin
embryonic retina morphogenesis in camera-type eye (GO:0060059)	2/28	0.08738147450861984	0.5626483874781306	0.04854457324210094	0.3905853428686073	-1.9783196599157225	4.822098740370971	atp6v0e1;egr1
microtubule polymerization (GO:0046785)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.7872952397480337	4.8046434068214	efcab11
triglyceride-rich lipoprotein particle remodeling (GO:0034370)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.518437016266331	4.803040256693901	apoa1b
regulation of organ morphogenesis (GO:2000027)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-2.649884456153473	4.79747341867844	vox
regulation of nervous system development (GO:0051960)	3/41	0.03572322360134982	0.5626483874781306	0.01496558976083652	0.3074748441771868	-1.4351682460694342	4.781914980940313	hes6;her3;her13
phospholipid efflux (GO:0033700)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.4914998698386577	4.751667044714835	apoa1b
primary alcohol metabolic process (GO:0034308)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.7523145727062657	4.744344939378232	zgc:154169
otolith morphogenesis (GO:0032474)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-3.260355396522103	4.720561513881728	ttc9c
positive regulation of biosynthetic process (GO:0009891)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-2.579250406019806	4.669594266369376	apoa1b
very-low-density lipoprotein particle remodeling (GO:0034372)	1/9	0.1485028347987774	0.5626483874781306	0.11208949263994782	0.3905853428686073	-2.4411159170131884	4.655577227042578	apoa1b
cellular zinc ion homeostasis (GO:0006882)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.6931599906303005	4.642376310902314	mt2
negative regulation of DNA-dependent DNA replication (GO:2000104)	1/10	0.16358111983767598	0.5626483874781306	0.12258874022766836	0.3905853428686073	-2.5198452253879022	4.5620443789199285	tipin
zinc ion homeostasis (GO:0055069)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.6456904423536116	4.560549940699421	mt2
regulation of gastrulation (GO:0010470)	1/14	0.22127808956693293	0.563237971574533	0.163369031456223	0.3905853428686073	-2.9006666674368393	4.375177187366415	pigp
DNA-templated transcription, termination (GO:0006353)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.5314535703999845	4.36363236059495	ssu72
response to copper ion (GO:0046688)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.766686730380612	4.354465915482677	mt2
histone methylation (GO:0016571)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.7596615283666446	4.343409006732117	prmt2
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.9614390373806665	4.28777033340554	smtla
synapsis (GO:0007129)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.4857683036879887	4.284881673417473	ccne1
glycolipid metabolic process (GO:0006664)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-2.6006207176552967	4.278950653289668	sccpdha
lipoprotein metabolic process (GO:0042157)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.480277770850198	4.275417282267646	apoa1b
intra-S DNA damage checkpoint (GO:0031573)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.47485113143272	4.266063028392215	tipin
divalent inorganic cation homeostasis (GO:0072507)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.930422426227776	4.242862400652087	pth1a
positive regulation of cell-substrate adhesion (GO:0010811)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-2.5725629996422197	4.23278567813323	agr2
dynamin family protein polymerization involved in mitochondrial fission (GO:0003374)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-2.5571811664145874	4.207477064350629	mxa
cardiac muscle cell proliferation (GO:0060038)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.885298050406804	4.177528298711654	nppa
actin filament polymerization (GO:0030041)	1/14	0.22127808956693293	0.563237971574533	0.163369031456223	0.3905853428686073	-2.7232802448164937	4.107619029681627	msrb1a
mitotic G2/M transition checkpoint (GO:0044818)	1/14	0.22127808956693293	0.563237971574533	0.163369031456223	0.3905853428686073	-2.6309900792416183	3.96841453866775	chek1
inorganic cation import across plasma membrane (GO:0098659)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.463331914674101	3.877018219367906	ca15a
positive regulation of lipid biosynthetic process (GO:0046889)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.438989432583557	3.838705783269678	apoa1b
dynamin family protein polymerization involved in membrane fission (GO:0003373)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-2.324536128954744	3.8246928204717623	mxa
negative regulation of nervous system development (GO:0051961)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.62967135724589	3.807414804046784	her3
cellular response to unfolded protein (GO:0034620)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.203192945465639	3.7977880162934654	hspa5
sulfate transport (GO:0008272)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.6174286235162056	3.7896889519109407	slc13a1
triglyceride catabolic process (GO:0019433)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.1959635484655635	3.7853262310701505	apoa1b
response to unfolded protein (GO:0006986)	1/11	0.17839314003742887	0.5626483874781306	0.13296489540599943	0.3905853428686073	-2.1932516873185937	3.7806516183509102	hspa5
histone lysine methylation (GO:0034968)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.605478898835424	3.7723873379550654	unga
Notch signaling pathway (GO:0007219)	3/56	0.07677545941318553	0.5626483874781306	0.03236249442216244	0.3905853428686073	-1.4655957493516627	3.761994096441333	hes6;her3;her13
regulation of hemopoiesis (GO:1903706)	1/16	0.2486205256890258	0.563237971574533	0.18304878737561991	0.3905853428686073	-2.6787676941585103	3.728382645151736	gata1a
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	1/12	0.19294358420157137	0.5626483874781306	0.143219388893372	0.3905853428686073	-2.225044245250417	3.6609931091361254	cnot7
nucleosome organization (GO:0034728)	3/36	0.02551281263665421	0.5626483874781306	0.01077517385590141	0.28812967034933723	-0.9914809809225174	3.637321840543019	zgc:173552;zgc:173585;zgc:194989
regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	1/14	0.22127808956693293	0.563237971574533	0.163369031456223	0.3905853428686073	-2.409263040482694	3.6339758757594134	smtla
proteolysis involved in cellular protein catabolic process (GO:0051603)	4/80	0.05355608526255522	0.5626483874781306	0.01729414153223131	0.3126780789027421	-1.214728215437474	3.5555408891587574	ctslb;zgc:174153;isg15;zgc:174855
positive regulation of gene expression (GO:0010628)	6/146	0.04569088804117878	0.5626483874781306	0.00916164316115963	0.28812967034933723	-1.1511415677759582	3.5522575596880466	kiss1rb;unga;acta2;zgc:86709;zgc:173577;klf1
carbohydrate derivative biosynthetic process (GO:1901137)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.231538586356383	3.5122005706936252	sccpdha
response to zinc ion (GO:0010043)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.230272156793785	3.510207347426192	mt2
sulfur compound transport (GO:0072348)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.4108849187647903	3.4906411043590633	slc13a1
regulation of DNA metabolic process (GO:0051052)	1/14	0.22127808956693293	0.563237971574533	0.163369031456223	0.3905853428686073	-2.272898608621225	3.428292624337878	unga
mRNA polyadenylation (GO:0006378)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.3162752855140996	3.353658923201118	ssu72
regulation of primary metabolic process (GO:0080090)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.299933706308136	3.329998487299556	cacybp
homologous chromosome segregation (GO:0045143)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.1082492666386208	3.318156505437207	ccne1
thymus development (GO:0048538)	1/19	0.287849494322383	0.563237971574533	0.21171108186462123	0.3905853428686073	-2.6581198450310173	3.3102032255091842	cdca7a
cellular response to topologically incorrect protein (GO:0035967)	1/13	0.2072370588433095	0.563237971574533	0.1533536349306333	0.3905853428686073	-2.1022331954042137	3.308687859476073	hspa5
inorganic anion transport (GO:0015698)	1/15	0.2350711225132575	0.563237971574533	0.17326696029736652	0.3905853428686073	-2.2825504915968367	3.304829901555427	slc13a1
epidermal cell differentiation (GO:0009913)	1/16	0.2486205256890258	0.563237971574533	0.18304878737561991	0.3905853428686073	-2.355993249844798	3.279136284930949	pth1a
positive regulation of lipid metabolic process (GO:0045834)	1/16	0.2486205256890258	0.563237971574533	0.18304878737561991	0.3905853428686073	-2.3371896954687896	3.25296498013451	apoa1b
