Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Actin Polymerization Or Depolymerization (GO:0008154)	2/53	0.04722700382563352	0.2710835753449094	0	0	6.024623803009576	18.391907895894818	CAPG;MSRB1
Negative Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903321)	2/54	0.0488380751277771	0.2710835753449094	0	0	5.908467501490757	17.839111211552154	DNAJA1;ISG15
Negative Regulation Of Protein Ubiquitination (GO:0031397)	2/54	0.0488380751277771	0.2710835753449094	0	0	5.908467501490757	17.839111211552154	DNAJA1;ISG15
Nucleosome Assembly (GO:0006334)	2/54	0.0488380751277771	0.2710835753449094	0	0	5.908467501490757	17.839111211552154	NASP;H2BC1
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	2/54	0.0488380751277771	0.2710835753449094	0	0	5.908467501490757	17.839111211552154	P2RX4;HSPB1
Negative Regulation Of Lipase Activity (GO:0060192)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	RGS2
Regulation Of Glucan Biosynthetic Process (GO:0010962)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	PPP1R3B
Regulation Of Heme Biosynthetic Process (GO:0070453)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	TMEM14C
Adult Heart Development (GO:0007512)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	TCAP
Alcohol Catabolic Process (GO:0046164)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	CYP46A1
Negative Regulation Of Systemic Arterial Blood Pressure (GO:0003085)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	NPPA
Negative Regulation Of Triglyceride Metabolic Process (GO:0090209)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	CIDEC
Angiotensin Maturation (GO:0002003)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	REN
Regulation Of Mitotic Centrosome Separation (GO:0046602)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	CHEK1
Regulation Of Nuclear Cell Cycle DNA Replication (GO:0033262)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	TIPIN
Bone Resorption (GO:0045453)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	PTH
Plasminogen Activation (GO:0031639)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	PLAU
Positive Regulation Of Calcium Ion Transport Into Cytosol (GO:0010524)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	P2RX4
Skeletal Myofibril Assembly (GO:0014866)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	TCAP
Positive Regulation Of Inositol Phosphate Biosynthetic Process (GO:0060732)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	PTH
Protein Hexamerization (GO:0034214)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	MAT2A
Pyrimidine-Containing Compound Metabolic Process (GO:0072527)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	DCK
Modification-Dependent Macromolecule Catabolic Process (GO:0043632)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	ISG15
Regulation Of Angiotensin Levels In Blood (GO:0002002)	1/8	0.05122285833690137	0.2710835753449094	0	0	21.826373626373627	64.85858386485305	REN
Regulation Of Mitotic Nuclear Division (GO:0007088)	2/56	0.05211923851701966	0.2710835753449094	0	0	5.689061154177433	16.806744711469648	CHEK1;BMP7
Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	2/56	0.05211923851701966	0.2710835753449094	0	0	5.689061154177433	16.806744711469648	TIPIN;CHEK1
Monoatomic Anion Transport (GO:0006820)	2/57	0.05378868634510218	0.2710835753449094	0	0	5.5853417899929525	16.324234464553616	CLIC4;ANO9
Positive Regulation Of Mitochondrion Organization (GO:0010822)	2/58	0.05547695427659432	0.2710835753449094	0	0	5.485326688815061	15.862399605903178	CIDEB;MMP9
Anterior/Posterior Pattern Specification (GO:0009952)	2/59	0.05718372844200178	0.2710835753449094	0	0	5.388820889432885	15.420034932718025	HES6;HES3
Heart Morphogenesis (GO:0003007)	2/59	0.05718372844200178	0.2710835753449094	0	0	5.388820889432885	15.420034932718025	TCAP;DYNLL1
Positive Regulation Of Protein Binding (GO:0032092)	2/59	0.05718372844200178	0.2710835753449094	0	0	5.388820889432885	15.420034932718025	B2M;MMP9
Protein Targeting To Mitochondrion (GO:0006626)	2/59	0.05718372844200178	0.2710835753449094	0	0	5.388820889432885	15.420034932718025	HSP90AA1;HSPA4
protein-DNA Complex Assembly (GO:0065004)	2/59	0.05718372844200178	0.2710835753449094	0	0	5.388820889432885	15.420034932718025	NASP;H2BC1
Negative Regulation Of Establishment Of Protein Localization (GO:1904950)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	DNAJA1
Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	APOA1
Regulation Of Endoplasmic Reticulum Unfolded Protein Response (GO:1900101)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	HSPA5
Negative Regulation Of Muscle Cell Apoptotic Process (GO:0010656)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	BMP7
Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	NPPA
Negative Regulation Of Receptor Binding (GO:1900121)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	B2M
Nucleobase-Containing Compound Biosynthetic Process (GO:0034654)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	DCK
cGMP Biosynthetic Process (GO:0006182)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	NPPA
Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	HSP90AA1
Response To Type I Interferon (GO:0034340)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	ISG15
Positive Regulation Of Keratinocyte Migration (GO:0051549)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	MMP9
High-Density Lipoprotein Particle Assembly (GO:0034380)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	APOA1
Homologous Recombination (GO:0035825)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	NUCKS1
Receptor Guanylyl Cyclase Signaling Pathway (GO:0007168)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	NPPA
Morphogenesis Of An Epithelial Sheet (GO:0002011)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	BMP7
Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587)	1/9	0.05743982106231268	0.2710835753449094	0	0	19.097115384615385	54.560792270090865	APOA1
Sterol Metabolic Process (GO:0016125)	2/60	0.05890869820164627	0.2710835753449094	0	0	5.2956428762363	14.99602420823152	APOA1;CYP46A1
protein-DNA Complex Organization (GO:0071824)	2/60	0.05890869820164627	0.2710835753449094	0	0	5.2956428762363	14.99602420823152	NUCKS1;SAFB
Apoptotic Process (GO:0006915)	4/228	0.06312041808540676	0.2710835753449094	0	0	2.762232845894263	7.631251009372423	CHEK1;CIDEB;DYNLL1;CIDEC
Negative Regulation Of Cellular Process (GO:0048523)	7/537	0.06336768770003719	0.2710835753449094	0	0	2.059844796104686	5.6827023059912065	CNOT7;ALOX5;AGR2;APOA1;DYNLL1;BMP7;S100A11
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	MMP9
Negative Regulation Of Inclusion Body Assembly (GO:0090084)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	HSPA2
Regulation Of Glycoprotein Biosynthetic Process (GO:0010559)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	GATA1
Regulation Of Inclusion Body Assembly (GO:0090083)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	HSPA2
Negative Regulation Of Sprouting Angiogenesis (GO:1903671)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	ALOX5
Regulation Of Phospholipase Activity (GO:0010517)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	RGS2
Nucleoside Triphosphate Metabolic Process (GO:0009141)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	DCTPP1
Oxygen Transport (GO:0015671)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	HBE1
Cellular Response To UV-A (GO:0071492)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	MMP9
Positive Regulation Of Cellular Senescence (GO:2000774)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	B2M
Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	APOA1
Positive Regulation Of Dendrite Development (GO:1900006)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	BMP7
Steroid Hormone Mediated Signaling Pathway (GO:0043401)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	BMP7
Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	CIDEB
Positive Regulation Of Phospholipid Transport (GO:2001140)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	APOA1
Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Endoplasmic Reticulum Stress (GO:1990440)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	HSPA5
Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	NPPA
Maintenance Of Synapse Structure (GO:0099558)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	CBLN3
Meiotic Sister Chromatid Cohesion (GO:0051177)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	SMC1A
Mesonephros Development (GO:0001823)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	BMP7
Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514)	1/10	0.06361635628304867	0.2710835753449094	0	0	16.974358974358974	46.76240127804881	NPPA
Positive Regulation Of Type I Interferon Production (GO:0032481)	2/64	0.06598443261380274	0.27376633317151355	0	0	4.952988247061765	13.463888410474985	HSP90AA1;ISG15
Negative Regulation Of Fibrinolysis (GO:0051918)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	PLAU
Regulation Of Glycogen Metabolic Process (GO:0070873)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	PPP1R3B
Regulation Of Keratinocyte Migration (GO:0051547)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	MMP9
Regulation Of Muscle System Process (GO:0090257)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	MYL9
Base-Excision Repair, AP Site Formation (GO:0006285)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	UNG
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	DCK
cGMP Metabolic Process (GO:0046068)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	NPPA
Carbon Dioxide Transport (GO:0015670)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	HBE1
Regulation Of Response To Oxidative Stress (GO:1902882)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	ALOX5
Phospholipid Efflux (GO:0033700)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	APOA1
Cellular Response To Thyroid Hormone Stimulus (GO:0097067)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	GATA1
Central Nervous System Myelination (GO:0022010)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	PLP1
Central Nervous System Neuron Axonogenesis (GO:0021955)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	HSP90AA1
Response To X-ray (GO:0010165)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	NUCKS1
Double-Strand Break Repair Via Break-Induced Replication (GO:0000727)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	MCM5
Erythrocyte Development (GO:0048821)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	GATA1
Sulfate Transport (GO:0008272)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	SLC13A1
Intestinal Absorption (GO:0050892)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	FABP2
Intestinal Lipid Absorption (GO:0098856)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	FABP2
Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437)	1/11	0.0697527247352707	0.27376633317151355	0	0	15.276153846153846	40.677324049781355	HSPA5
Regulation Of Viral Genome Replication (GO:0045069)	2/67	0.07146753897988421	0.27840339811566833	0	0	4.723673225998807	12.463468172750613	CNOT7;ISG15
Cholesterol Metabolic Process (GO:0008203)	2/67	0.07146753897988421	0.27840339811566833	0	0	4.723673225998807	12.463468172750613	APOA1;CYP46A1
Neuropeptide Signaling Pathway (GO:0007218)	2/68	0.0733272711525333	0.27981112951589837	0	0	4.651867512332629	12.154504990895887	NPPA;KISS1R
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	3/149	0.07463446416859025	0.27981112951589837	0	0	3.1661494006849313	8.2166417745814	HES6;PRMT2;BMP7
cAMP Metabolic Process (GO:0046058)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	PTH
Phospholipid Homeostasis (GO:0055091)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	APOA1
Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	PTH
Positive Regulation Of Calcium-Mediated Signaling (GO:0050850)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	P2RX4
Response To Iron Ion (GO:0010039)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	B2M
Response To Thyroid Hormone (GO:0097066)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	GATA1
Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	CNOT7
Fibrinolysis (GO:0042730)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	PLAU
Positive Regulation Of mRNA Metabolic Process (GO:1903313)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	CNOT7
Granulocyte Differentiation (GO:0030851)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	GATA1
Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	CNOT7
Pyrimidine Deoxyribonucleotide Catabolic Process (GO:0009223)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	UNG
Regulation Of DNA-templated DNA Replication Initiation (GO:0030174)	1/12	0.07584918549137858	0.27981112951589837	0	0	13.886713286713286	35.81394898804782	MCM5
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	2/71	0.07899860044153495	0.28557543430657933	0	0	4.448938321536906	11.292851999442588	AGR2;APOA1
Kidney Development (GO:0001822)	2/71	0.07899860044153495	0.28557543430657933	0	0	4.448938321536906	11.292851999442588	REN;BMP7
Cellular Response To Hypoxia (GO:0071456)	2/72	0.08091883196264348	0.28557543430657933	0	0	4.38516057585825	11.02564739229094	HYOU1;BMP7
T Cell Differentiation In Thymus (GO:0033077)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	MR1
Outer Mitochondrial Membrane Organization (GO:0007008)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	HSPA4
Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	MANF
Response To UV-A (GO:0070141)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	MMP9
Positive Regulation Of Glycogen Biosynthetic Process (GO:0045725)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	PTH
Intraciliary Retrograde Transport (GO:0035721)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	DYNLL1
Lipid Oxidation (GO:0034440)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	ALOX5
Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	HSPA4
Membrane Depolarization (GO:0051899)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	P2RX4
ncRNA Transcription (GO:0098781)	1/13	0.0819059960266386	0.28557543430657933	0	0	12.728846153846154	31.849903464460027	GTF3A
DNA Replication (GO:0006260)	2/73	0.08285350374808254	0.28557543430657933	0	0	4.3231793863958945	10.76766181968016	CHEK1;MCM5
Cellular Response To Decreased Oxygen Levels (GO:0036294)	2/73	0.08285350374808254	0.28557543430657933	0	0	4.3231793863958945	10.76766181968016	HYOU1;BMP7
Regulation Of Rho Protein Signal Transduction (GO:0035023)	2/73	0.08285350374808254	0.28557543430657933	0	0	4.3231793863958945	10.76766181968016	APOA1;DYNLL1
Negative Regulation Of Phosphorylation (GO:0042326)	2/75	0.08676509873259489	0.28557543430657933	0	0	4.2043113518105555	10.277652789970434	DYNLL1;BMP7
Nucleosome Organization (GO:0034728)	2/75	0.08676509873259489	0.28557543430657933	0	0	4.2043113518105555	10.277652789970434	NASP;H2BC1
Regulation Of Stress Fiber Assembly (GO:0051492)	2/75	0.08676509873259489	0.28557543430657933	0	0	4.2043113518105555	10.277652789970434	APOA1;DYNLL1
Regulation Of DNA Replication (GO:0006275)	2/75	0.08676509873259489	0.28557543430657933	0	0	4.2043113518105555	10.277652789970434	NUCKS1;S100A11
Regulation Of Establishment Of Protein Localization (GO:0070201)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	DNAJA1
Negative Regulation Of Transcription Regulatory Region DNA Binding (GO:2000678)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	GATA1
Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	CNOT7
Blood Coagulation, Fibrin Clot Formation (GO:0072378)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	F13B
Cardiac Cell Development (GO:0055006)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	TCAP
Centromere Complex Assembly (GO:0034508)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	NASP
Positive Regulation Of Glycogen Metabolic Process (GO:0070875)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	PTH
Positive Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	BMP7
Striated Muscle Cell Development (GO:0055002)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	MYL9
Striated Muscle Tissue Development (GO:0014706)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	BMP7
Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	CNOT7
Protein Activation Cascade (GO:0072376)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	F13B
Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	TIPIN
Monosaccharide Transmembrane Transport (GO:0015749)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	SLC5A9
Negative Regulation Of Blood Pressure (GO:0045776)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	NPPA
Regulation Of Carbohydrate Catabolic Process (GO:0043470)	1/14	0.08792341216396707	0.28557543430657933	0	0	11.749112426035502	28.565489678311135	PPP1R3B
Actomyosin Structure Organization (GO:0031032)	2/77	0.09073127492468112	0.28557543430657933	0	0	4.091782945736434	9.819678248913744	TCAP;MYL9
Chloride Transport (GO:0006821)	2/77	0.09073127492468112	0.28557543430657933	0	0	4.091782945736434	9.819678248913744	CLIC4;ANO9
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	2/77	0.09073127492468112	0.28557543430657933	0	0	4.091782945736434	9.819678248913744	ALOX5;PRL
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	2/78	0.0927341836815326	0.28557543430657933	0	0	4.037739698082415	9.601818159344294	ALOX5;ACSL6
Regulation Of Cellular Response To Heat (GO:1900034)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	CHORDC1
Negative Regulation Of Epithelial Cell Differentiation (GO:0030857)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	MMP9
Negative Regulation Of Focal Adhesion Assembly (GO:0051895)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	DYNLL1
Negative Regulation Of Protein Processing (GO:0010955)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	PLAU
Activation Of NF-kappaB-inducing Kinase Activity (GO:0007250)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	ZFP91
Regulation Of mRNA Metabolic Process (GO:1903311)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	SAFB
Cardiac Myofibril Assembly (GO:0055003)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	TCAP
Regulation Of Systemic Arterial Blood Pressure (GO:0003073)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	NPPA
Cellular Response To Zinc Ion (GO:0071294)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	P2RX4
Defense Response To Protozoan (GO:0042832)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	GBP6
Endoplasmic Reticulum To Cytosol Transport (GO:1903513)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	HSP90B1
tRNA Wobble Uridine Modification (GO:0002098)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	DPH3
Gas Transport (GO:0015669)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	HBE1
High-Density Lipoprotein Particle Remodeling (GO:0034375)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	APOA1
Positive Regulation Of Secretion (GO:0051047)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	PRL
Negative Regulation Of DNA Replication (GO:0008156)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	S100A11
Negative Regulation Of Cation Transmembrane Transport (GO:1904063)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	MMP9
Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)	1/15	0.0939016881241754	0.28557543430657933	0	0	10.90934065934066	25.806120768156763	DYNLL1
Positive Regulation Of Endocytosis (GO:0045807)	2/79	0.09474996654171976	0.28557543430657933	0	0	3.9851001711466822	9.39094350043163	APOA1;B2M
Positive Regulation Of Cellular Process (GO:0048522)	7/594	0.0957721135821191	0.28557543430657933	0	0	1.854344122657581	4.349890265959242	TIPIN;CNOT7;EGR4;CHEK1;HBE1;CIDEB;PRL
Regulation Of Protein Phosphorylation (GO:0001932)	4/265	0.09666533622341378	0.28557543430657933	0	0	2.3661869852475337	5.528596856365363	HSP90AA1;HSPB1;BMP7;MMP9
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	2/80	0.09677837209693288	0.28557543430657933	0	0	3.933810375670841	9.186752223207284	RGS2;BMP7
Negative Regulation Of Apoptotic Process (GO:0043066)	6/482	0.0973896333205328	0.28557543430657933	0	0	1.9555966386554624	4.554654010908369	DNAJA1;HSPA5;HSPB1;GATA1;MMP9;HSP90B1
Double-Strand Break Repair (GO:0006302)	3/168	0.09829502852315362	0.28557543430657933	0	0	2.7988636363636363	6.492753001688623	POLN;NABP1;NUCKS1
Negative Regulation Of NF-kappaB Transcription Factor Activity (GO:0032088)	2/81	0.09881915169852731	0.28557543430657933	0	0	3.8838190560298305	8.988958804776345	PRMT2;BMP7
Regulation Of Fibrinolysis (GO:0051917)	1/16	0.09984107647289782	0.28557543430657933	0	0	10.181538461538462	23.460052416555833	PLAU
Activation Of Cysteine-Type Endopeptidase Activity (GO:0097202)	1/16	0.09984107647289782	0.28557543430657933	0	0	10.181538461538462	23.460052416555833	CIDEB
Regulation Of Plasminogen Activation (GO:0010755)	1/16	0.09984107647289782	0.28557543430657933	0	0	10.181538461538462	23.460052416555833	PLAU
Oligodendrocyte Development (GO:0014003)	1/16	0.09984107647289782	0.28557543430657933	0	0	10.181538461538462	23.460052416555833	PLP1
Pharyngeal System Development (GO:0060037)	1/16	0.09984107647289782	0.28557543430657933	0	0	10.181538461538462	23.460052416555833	BMP7
Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	0.09984107647289782	0.28557543430657933	0	0	10.181538461538462	23.460052416555833	NUCKS1
