Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Positive Regulation of Protein Processing (GO:0010954)	1/20	0.21141605208947611	0.43118186926937385	0	0	4.422172452407615	6.871734393514913	KLKB1
Positive Regulation of Protein Targeting to Membrane (GO:0090314)	1/20	0.21141605208947611	0.43118186926937385	0	0	4.422172452407615	6.871734393514913	CHORDC1
High-Density Lipoprotein Particle Remodeling (GO:0034375)	1/20	0.21141605208947611	0.43118186926937385	0	0	4.422172452407615	6.871734393514913	APOA1
Positive Regulation of Release of Cytochrome C From Mitochondria (GO:0090200)	1/20	0.21141605208947611	0.43118186926937385	0	0	4.422172452407615	6.871734393514913	MMP9
Leukotriene Metabolic Process (GO:0006691)	1/20	0.21141605208947611	0.43118186926937385	0	0	4.422172452407615	6.871734393514913	ALOX5
Protein Heterooligomerization (GO:0051291)	1/20	0.21141605208947611	0.43118186926937385	0	0	4.422172452407615	6.871734393514913	MAT2A
Purine Nucleotide Biosynthetic Process (GO:0006164)	1/20	0.21141605208947611	0.43118186926937385	0	0	4.422172452407615	6.871734393514913	PRPS1L1
DNA Replication (GO:0006260)	2/73	0.21302102897214484	0.4317270775557911	0	0	2.3706512579752017	3.665890687809901	CHEK1;MCM5
Neuropeptide Signaling Pathway (GO:0007218)	2/73	0.21302102897214484	0.4317270775557911	0	0	2.3706512579752017	3.665890687809901	NPPA;KISS1R
Positive Regulation of Cell-Substrate Adhesion (GO:0010811)	2/73	0.21302102897214484	0.4317270775557911	0	0	2.3706512579752017	3.665890687809901	AGR2;APOA1
Regulation of DNA Replication (GO:0006275)	2/73	0.21302102897214484	0.4317270775557911	0	0	2.3706512579752017	3.665890687809901	NUCKS1;S100A11
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	4/202	0.2164192192117142	0.4350584141795706	0	0	1.7037617554858937	2.6076719778308024	CXCR3;TAAR5;PRKACB;RXFP2
Myeloid Leukocyte Differentiation (GO:0002573)	2/74	0.21735176095545983	0.4350584141795706	0	0	2.3376068376068377	3.5677448980606132	MT1G;MMP9
DNA Replication Initiation (GO:0006270)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	MCM5
Negative Regulation of Leukocyte Cell-Cell Adhesion (GO:1903038)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	TIGIT
RNA-templated DNA Biosynthetic Process (GO:0006278)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	HSP90AA1
Regulation of Membrane Depolarization (GO:0003254)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	B2M
Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	B2M
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	HSPB1
Regulation of Transcription Regulatory Region DNA Binding (GO:2000677)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	GATA1
Cellular Response to pH (GO:0071467)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	CHORDC1
Response to BMP (GO:0071772)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	BMP7
Telomere Maintenance via Telomerase (GO:0007004)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	HSP90AA1
Positive Regulation of Leukocyte Activation (GO:0002696)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	NECTIN2
Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	MMP9
Pulmonary Valve Development (GO:0003177)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	HEYL
Negative Regulation of ERBB Signaling Pathway (GO:1901185)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	NPPA
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	NPPA
Negative Regulation of Cation Channel Activity (GO:2001258)	1/21	0.22073064390985184	0.4350584141795706	0	0	4.200851063829787	6.346696729484819	MMP9
Lymphocyte Differentiation (GO:0030098)	2/76	0.2260357547639607	0.44173654104452137	0	0	2.2741972741972742	3.381872540958347	DNAJB9;MS4A1
Negative Regulation of Myeloid Cell Differentiation (GO:0045638)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	H4C15
Alpha-Amino Acid Catabolic Process (GO:1901606)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	DAO
Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	APOA1
Nitric Oxide Metabolic Process (GO:0046209)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	HSP90AA1
Renal Absorption (GO:0070293)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	HBB
Positive Regulation of Cholesterol Efflux (GO:0010875)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	APOA1
Endocardial Cushion Development (GO:0003197)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	HEYL
Thioester Metabolic Process (GO:0035383)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	ACSL6
Hexose Transmembrane Transport (GO:0008645)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	SLC5A9
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	HSP90AA1
Intracellular Protein Transmembrane Transport (GO:0065002)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	HSPA5
Mammary Gland Development (GO:0030879)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	PRL
protein-DNA Complex Disassembly (GO:0032986)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	H2BC1
Modulation by Host of Viral Process (GO:0044788)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	NUCKS1
Regulation of Biosynthetic Process (GO:0009889)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	ALOX5
Negative Regulation of Cell Development (GO:0010721)	1/22	0.22993567434695455	0.44173654104452137	0	0	4.000607902735562	5.880716333795229	B2M
Protein Homooligomerization (GO:0051260)	3/143	0.23865013676913988	0.45115623215503525	0	0	1.804782342121398	2.585813924920054	AQP10;AQP5;B2M
Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	HSPB1
Positive Regulation of BMP Signaling Pathway (GO:0030513)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	HES5
Cholesterol Efflux (GO:0033344)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	APOA1
Retinol Metabolic Process (GO:0042572)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	CYP3A4
Translesion Synthesis (GO:0019985)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	POLN
Glial Cell Development (GO:0021782)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	HES5
Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	NCR3
Positive Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042531)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	HES5
Postreplication Repair (GO:0006301)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	POLN
Long-Chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	ACSL6
Modulation by Host of Viral Genome Replication (GO:0044827)	1/23	0.23903242664139743	0.45115623215503525	0	0	3.818568665377176	5.464967685713311	NUCKS1
Protein Stabilization (GO:0050821)	4/212	0.24154017673583827	0.4552238951327989	0	0	1.6210212201591512	2.3030163867675473	HSP90AA1;CHORDC1;APOA1;MT3
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	GATA1
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	GATA1
Regulation of Ruffle Assembly (GO:1900027)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	P2RX4
Macrophage Differentiation (GO:0030225)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	MMP9
Male Gamete Generation (GO:0048232)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	HSPA2
Metanephros Development (GO:0001656)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	BMP7
Purine-Containing Compound Biosynthetic Process (GO:0072522)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	PRPS1L1
Negative Regulation of DNA Binding (GO:0043392)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	GATA1
Regulation of Cholesterol Metabolic Process (GO:0090181)	1/24	0.2480221691005868	0.46137841543063046	0	0	3.652358926919519	5.092254483797852	APOA1
Regulation of Interleukin-1 Beta Production (GO:0032651)	2/82	0.2522137801139841	0.4638683166720205	0	0	2.102991452991453	2.896824917699115	HSPB1;APOA1
Cellular Response to Cytokine Stimulus (GO:0071345)	5/289	0.25623332689089545	0.4638683166720205	0	0	1.4846655691726114	2.0216198390504063	GBP6;MMP12;MT2A;MT1X;IFIT1
Regulation of Protein Kinase Activity (GO:0045859)	2/83	0.2565876949231238	0.4638683166720205	0	0	2.076923076923077	2.8252068554715324	CHORDC1;HSPB1
Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	NPPA
Negative Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901223)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	BMP7
Non-Canonical NF-kappaB Signal Transduction (GO:0038061)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	ZFP91
Bile Acid Biosynthetic Process (GO:0006699)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	CYP46A1
Regulation of Protein Processing (GO:0070613)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	PLAU
Regulation of Protein Targeting to Membrane (GO:0090313)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	CHORDC1
Cardiac Conduction System Development (GO:0003161)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	NPPA
Cardiac Muscle Cell Development (GO:0055013)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	TCAP
Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	HSP90B1
Response to Purine-Containing Compound (GO:0014074)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	P2RX4
Dopaminergic Neuron Differentiation (GO:0071542)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	MANF
Sulfur Compound Transport (GO:0072348)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	SLC13A1
Icosanoid Biosynthetic Process (GO:0046456)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	ALOX5
Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	HSP90AA1
Lymphocyte Proliferation (GO:0046651)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	MS4A1
Protein Export From Nucleus (GO:0006611)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	CHORDC1
Meiosis I (GO:0007127)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	SYCP3
Negative Regulation of Axonogenesis (GO:0050771)	1/25	0.25690615524438004	0.4638683166720205	0	0	3.5	4.756655454121389	MT3
Cellular Response to Growth Factor Stimulus (GO:0071363)	3/150	0.2607439498728135	0.4641409208191627	0	0	1.7182272050451082	2.309669167602734	MT1G;HSPB1;BMP7
+ Reg of Transmembrane Receptor Prot Serine/Threonine Kinase Sgnlng Pway (GO:0090100)	2/84	0.26096293544748667	0.4641409208191627	0	0	2.051490514905149	2.755924950903289	BMP7;HES5
Defense Response to Bacterium (GO:0042742)	4/221	0.2646889759436682	0.4641409208191627	0	0	1.5530748450659464	2.0643468013661352	GBP6;ISG15;REG3G;B2M
Actomyosin Structure Organization (GO:0031032)	2/85	0.2653388641751799	0.4641409208191627	0	0	2.0266707857069304	2.6888804735338745	TCAP;MYL9
Positive Regulation of Endocytosis (GO:0045807)	2/85	0.2653388641751799	0.4641409208191627	0	0	2.0266707857069304	2.6888804735338745	APOA1;B2M
GPI Anchor Biosynthetic Process (GO:0006506)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	PIGP
GPI Anchor Metabolic Process (GO:0006505)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	PIGP
Regulation of Glycogen Biosynthetic Process (GO:0005979)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	PPP1R3B
Regulation of Lipid Catabolic Process (GO:0050994)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	CIDEC
Negative Regulation of Protein Localization to Nucleus (GO:1900181)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	CHORDC1
Actin Filament Polymerization (GO:0030041)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	MSRB1
Acylglycerol Homeostasis (GO:0055090)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	APOA1
Amyloid Fibril Formation (GO:1990000)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	B2M
Regulation of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	MT3
Cellular Response to Topologically Incorrect Protein (GO:0035967)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	DNAJC18
Positive Regulation of Rho Protein Signal Transduction (GO:0035025)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	APOA1
Diterpenoid Metabolic Process (GO:0016101)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	RDH5
Sterol Transport (GO:0015918)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	APOA1
Fat-Soluble Vitamin Metabolic Process (GO:0006775)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	CYP3A4
Fatty Acid Derivative Biosynthetic Process (GO:1901570)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	ALOX5
fatty-acyl-CoA Biosynthetic Process (GO:0046949)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	ACSL6
Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	HSP90B1
Macromolecule Methylation (GO:0043414)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	PRMT2
Myeloid Cell Development (GO:0061515)	1/26	0.26568562392359507	0.4641409208191627	0	0	3.3598297872340424	4.453257947514677	GATA1
Integrin-Mediated Signaling Pathway (GO:0007229)	2/86	0.2697148583136167	0.46728375103305	0	0	2.0024420024420024	2.6239798921771653	APOA1;ISG15
Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189)	3/153	0.27029540888509695	0.46728375103305	0	0	1.6836051502145923	2.2025592836849865	CXCR3;TAAR5;RXFP2
Negative Regulation of Response to External Stimulus (GO:0032102)	3/154	0.27348820140615665	0.46728375103305	0	0	1.6723701787795242	2.1682225807435684	MMP26;ALOX5;APOA1
Defense Response to Gram-negative Bacterium (GO:0050829)	2/87	0.2740903096101345	0.46728375103305	0	0	1.978783308195073	2.5611345456490384	DAO;B2M
DNA Synthesis Involved in DNA Repair (GO:0000731)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	POLN
ER-nucleus Signaling Pathway (GO:0006984)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	MANF
Negative Regulation of Lymphocyte Activation (GO:0051250)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	TIGIT
Negative Regulation of Neurogenesis (GO:0050768)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	B2M
Regulation of Microtubule Polymerization or Depolymerization (GO:0031110)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	FKBP4
Regulation of Myelination (GO:0031641)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	HES5
Regulation of Reactive Oxygen Species Biosynthetic Process (GO:1903426)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	ALOX5
Calcium Ion Import Into Cytosol (GO:1902656)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	MS4A1
Cardiac Muscle Cell Differentiation (GO:0055007)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	TCAP
Positive Regulation of DNA Binding (GO:0043388)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	MMP9
Positive Regulation of Erythrocyte Differentiation (GO:0045648)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	GATA1
Wound Healing, Spreading of Cells (GO:0044319)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	MMP12
mRNA 3'-End Processing (GO:0031124)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	SSU72
miRNA-mediated Post-Transcriptional Gene Silencing (GO:0035195)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	CNOT7
Regulation of Cation Channel Activity (GO:2001257)	1/27	0.2743617995995754	0.46728375103305	0	0	3.2304418985270047	4.177955081688218	MMP9
Positive Regulation of Endothelial Cell Migration (GO:0010595)	2/88	0.2784646239479264	0.47364667920523457	0	0	1.9556748161399324	2.5002603394251577	P2RX4;HSPB1
Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001239)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	GATA1
Negative Regulation of Protein Transport (GO:0051224)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	DPH3
Regulation of Monoatomic Ion Transport (GO:0043269)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	KCNJ1
Amino Acid Import Across Plasma Membrane (GO:0089718)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	SLC47A1
Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	HSP90AA1
Regulation of Striated Muscle Contraction (GO:0006942)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	P2RX4
Positive Regulation of Cholesterol Transport (GO:0032376)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	APOA1
Telomere Maintenance via Telomere Lengthening (GO:0010833)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	HSP90AA1
Ventricular Septum Morphogenesis (GO:0060412)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	HEYL
Glial Cell Differentiation (GO:0010001)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	HES5
Membrane Fusion (GO:0061025)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	CHORDC1
Regulation of Calcium Ion Transmembrane Transport (GO:1903169)	1/28	0.28293589245138157	0.4737616564912238	0	0	3.1106382978723404	3.927289522583592	NPPA
DNA Metabolic Process (GO:0006259)	5/302	0.28545855857090974	0.4773665791645654	0	0	1.418732782369146	1.77860629024491	CHEK1;NABP1;MCM5;SMC1A;DCTPP1
Protein Maturation (GO:0051604)	3/158	0.2862970246169551	0.4781493645284464	0	0	1.628879966772809	2.03728164486019	MMP12;DNAJB11;KLK10
Chloride Transport (GO:0006821)	2/90	0.2872075351461623	0.4790502944104594	0	0	1.911033411033411	2.384110124787582	CLIC4;ANO9
Negative Regulation of Cytoskeleton Organization (GO:0051494)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	FKBP4
Regulation of Long-Term Synaptic Potentiation (GO:1900271)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	CYP46A1
Regulation of Monoatomic Ion Transmembrane Transport (GO:0034765)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	KCNJ1
Negative Regulation of Wound Healing (GO:0061045)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	ALOX5
Camera-Type Eye Development (GO:0043010)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	HES5
Positive Regulation of Defense Response to Virus by Host (GO:0002230)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	HSP90AA1
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	HSPB1
Protein Methylation (GO:0006479)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	PRMT2
Regulation of Blood Coagulation (GO:0030193)	1/29	0.2914090984569289	0.4795201802804443	0	0	2.9993920972644377	3.698331926770984	PLAU
Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	2/91	0.2915750127963972	0.4795201802804443	0	0	1.8894650917122828	2.3286863160750104	GLIPR2;ZNF750
Calcium-Mediated Signaling (GO:0019722)	2/91	0.2915750127963972	0.4795201802804443	0	0	1.8894650917122828	2.3286863160750104	P2RX4;CXCR3
Skeletal System Development (GO:0001501)	3/160	0.29272033156109106	0.4807912825004689	0	0	1.6079658839288156	1.975446589058083	DLX4;BMP7;HES5
Response to Lipopolysaccharide (GO:0032496)	3/161	0.29593580280747095	0.4831702075504531	0	0	1.5977073939262236	1.945388862598603	MMP3;B2M;MMP9
Glucose Homeostasis (GO:0042593)	2/92	0.295939114542748	0.4831702075504531	0	0	1.8683760683760684	2.2749375780199768	ALOX5;NUCKS1
Positive Regulation of Response to Stimulus (GO:0048584)	2/92	0.295939114542748	0.4831702075504531	0	0	1.8683760683760684	2.2749375780199768	REG3A;B2M
GPI Anchored Protein Biosynthesis (GO:0180046)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	PIGP
L-amino Acid Transport (GO:0015807)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	SLC47A1
Regulation of Mitochondrion Organization (GO:0010821)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	PLSCR3
Regulation of Muscle Contraction (GO:0006937)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	MYL9
Cardiac Muscle Tissue Morphogenesis (GO:0055008)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	TCAP
Regulation of Transmembrane Transport (GO:0034762)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	KCNJ1
Positive Regulation of Calcium Ion Transport (GO:0051928)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	P2RX4
Positive Regulation of Calcium-Mediated Signaling (GO:0050850)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	P2RX4
Positive Regulation of Catalytic Activity (GO:0043085)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	APOA1
Very Long-Chain Fatty Acid Metabolic Process (GO:0000038)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	ACSL6
Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	CHEK1
Negative Regulation of Cell-Matrix Adhesion (GO:0001953)	1/30	0.2997825997272757	0.4831702075504531	0	0	2.8958180484225973	3.4885854427489353	MMP12
Positive Regulation of Cellular Component Biogenesis (GO:0044089)	2/93	0.30029931384556335	0.48339951892097544	0	0	1.8477505400582324	2.2227987940521032	MMP3;BMP7
Positive Regulation of Phosphorylation (GO:0042327)	2/94	0.30465509692345155	0.48917874033002734	0	0	1.827573392790784	2.1722079941721244	MMP9;MT3
Lipid Biosynthetic Process (GO:0008610)	2/94	0.30465509692345155	0.48917874033002734	0	0	1.827573392790784	2.1722079941721244	HSD3B2;HSD3B1
Negative Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033144)	1/31	0.30805756459203115	0.48917874033002734	0	0	2.7991489361702127	3.2959100222987776	HEYL
Regulation of Immunoglobulin Production (GO:0002637)	1/31	0.30805756459203115	0.48917874033002734	0	0	2.7991489361702127	3.2959100222987776	DNAJB9
acyl-CoA Metabolic Process (GO:0006637)	1/31	0.30805756459203115	0.48917874033002734	0	0	2.7991489361702127	3.2959100222987776	ACSL6
Regulation of Protein Modification Process (GO:0031399)	1/31	0.30805756459203115	0.48917874033002734	0	0	2.7991489361702127	3.2959100222987776	HSPB1
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	1/31	0.30805756459203115	0.48917874033002734	0	0	2.7991489361702127	3.2959100222987776	CNOT7
Chromosome Condensation (GO:0030261)	1/31	0.30805756459203115	0.48917874033002734	0	0	2.7991489361702127	3.2959100222987776	H1-6
