Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
histone methylation (GO:0016571)	1/26	0.15715057276342775	0.31330965926336385	0	0	6.105846153846154	11.29917891851374	PRMT2
positive regulation of T cell mediated cytotoxicity (GO:0001916)	1/26	0.15715057276342775	0.31330965926336385	0	0	6.105846153846154	11.29917891851374	MR1
metanephros development (GO:0001656)	1/26	0.15715057276342775	0.31330965926336385	0	0	6.105846153846154	11.29917891851374	BMP7
positive regulation of viral transcription (GO:0050434)	1/26	0.15715057276342775	0.31330965926336385	0	0	6.105846153846154	11.29917891851374	POLR2H
lipid transport (GO:0006869)	2/109	0.16005533751922843	0.3185983411406374	0	0	2.863435485039484	5.246488617392047	FABP2;APOA1
protein peptidyl-prolyl isomerization (GO:0000413)	1/27	0.16267841463048652	0.32078863665044455	0	0	5.870710059171597	10.661091720478288	FKBP4
negative regulation of cation channel activity (GO:2001258)	1/27	0.16267841463048652	0.32078863665044455	0	0	5.870710059171597	10.661091720478288	MMP9
bile acid biosynthetic process (GO:0006699)	1/27	0.16267841463048652	0.32078863665044455	0	0	5.870710059171597	10.661091720478288	CYP46A1
cellular response to cadmium ion (GO:0071276)	1/27	0.16267841463048652	0.32078863665044455	0	0	5.870710059171597	10.661091720478288	MMP9
regulation of transcription regulatory region DNA binding (GO:2000677)	1/27	0.16267841463048652	0.32078863665044455	0	0	5.870710059171597	10.661091720478288	GATA1
positive regulation of erythrocyte differentiation (GO:0045648)	1/27	0.16267841463048652	0.32078863665044455	0	0	5.870710059171597	10.661091720478288	GATA1
negative regulation of multicellular organismal process (GO:0051241)	3/214	0.16564250906104078	0.32207156090199546	0	0	2.1835752369668247	3.925900954686727	RGS2;APOA1;ZNF750
protein-containing complex subunit organization (GO:0043933)	2/112	0.16698154074413318	0.32207156090199546	0	0	2.78491895701198	4.984648483312149	TCAP;CAPG
regulation of cytoskeleton organization (GO:0051493)	2/112	0.16698154074413318	0.32207156090199546	0	0	2.78491895701198	4.984648483312149	CLIC4;CDK2AP2
negative regulation of cellular process (GO:0048523)	6/566	0.16764684279954278	0.32207156090199546	0	0	1.6550571428571428	2.955759332633056	CNOT7;ALOX5;AGR2;APOA1;BMP7;S100A11
regulation of calcium-mediated signaling (GO:0050848)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	P2RX4
negative regulation of oxidative stress-induced cell death (GO:1903202)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	HSPB1
regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	GATA1
regulation of immunoglobulin production (GO:0002637)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	DNAJB9
regulation of microtubule polymerization or depolymerization (GO:0031110)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	FKBP4
regulation of muscle contraction (GO:0006937)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	MYL9
phagosome acidification (GO:0090383)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	ATP6V0E1
regulation of phosphatase activity (GO:0010921)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	HSP90B1
regulation of protein transport (GO:0051223)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	DNAJA1
regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	ALOX5
positive regulation of defense response to virus by host (GO:0002230)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	HSP90AA1
GPI anchor metabolic process (GO:0006505)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	PIGP
sarcomere organization (GO:0045214)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	TCAP
sulfur compound transport (GO:0072348)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	SLC13A1
transcription by RNA polymerase III (GO:0006383)	1/28	0.16817027705325713	0.32207156090199546	0	0	5.652991452991453	10.078030260645932	GTF3A
actin filament polymerization (GO:0030041)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	MSRB1
negative regulation of epithelial to mesenchymal transition (GO:0010719)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	ZNF750
regulation of fatty acid biosynthetic process (GO:0042304)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	APOA1
negative regulation of wound healing (GO:0061045)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	ALOX5
response to cadmium ion (GO:0046686)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	MMP9
response to zinc ion (GO:0010043)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	P2RX4
hydrogen peroxide metabolic process (GO:0042743)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	HBE1
telomere maintenance via telomerase (GO:0007004)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	HSP90AA1
transition metal ion homeostasis (GO:0055076)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	B2M
positive regulation of viral genome replication (GO:0045070)	1/29	0.1736263924012151	0.32755785073900884	0	0	5.4508241758241764	9.543572555804772	CNOT7
regulation of protein-containing complex assembly (GO:0043254)	2/116	0.17629555362932092	0.3299058270725749	0	0	2.686658506731946	4.662946800216381	HSP90AA1;HSPA5
positive regulation of cell motility (GO:2000147)	3/221	0.17688564770885457	0.3299058270725749	0	0	2.112707855504587	3.659742013746745	HSPA5;PLAU;MMP9
alpha-amino acid catabolic process (GO:1901606)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	DAO
negative regulation of cytoskeleton organization (GO:0051494)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	FKBP4
negative regulation of interleukin-1 production (GO:0032692)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	APOA1
cell projection organization (GO:0030030)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	CAPG
CENP-A containing chromatin organization (GO:0061641)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	NASP
CENP-A containing nucleosome assembly (GO:0034080)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	NASP
regulation of long-term synaptic potentiation (GO:1900271)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	CYP46A1
regulation of protein localization to membrane (GO:1905475)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	GPC6
regulation of striated muscle contraction (GO:0006942)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	P2RX4
fatty-acyl-CoA biosynthetic process (GO:0046949)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	ACSL6
RNA-dependent DNA biosynthetic process (GO:0006278)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	HSP90AA1
positive regulation of phosphate metabolic process (GO:0045937)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	PTH
long-chain fatty acid biosynthetic process (GO:0042759)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	ALOX5
termination of RNA polymerase I transcription (GO:0006363)	1/30	0.17904699159160314	0.3299058270725749	0	0	5.262599469496021	9.052234105349967	POLR2H
adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189)	2/118	0.180983394982472	0.3325043768282625	0	0	2.640069500133654	4.512802779864991	PTH;RXFP2
negative regulation of response to external stimulus (GO:0032102)	2/118	0.180983394982472	0.3325043768282625	0	0	2.640069500133654	4.512802779864991	ALOX5;APOA1
purine nucleoside bisphosphate metabolic process (GO:0034032)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	ACSL6
aminoglycan catabolic process (GO:0006026)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	GPC6
negative regulation of DNA binding (GO:0043392)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	GATA1
regulation of cellular senescence (GO:2000772)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	B2M
ribonucleoside bisphosphate metabolic process (GO:0033875)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	ACSL6
positive regulation of Rho protein signal transduction (GO:0035025)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	APOA1
triglyceride homeostasis (GO:0070328)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	APOA1
vitamin transport (GO:0051180)	1/31	0.18443230402669897	0.3328954019309204	0	0	5.086923076923077	8.599305090496161	APOA1
macroautophagy (GO:0016236)	2/120	0.1856900398310637	0.3328954019309204	0	0	2.5950597818946264	4.369241035581941	DYNLL1;DYNLL2
cellular response to interferon-gamma (GO:0071346)	2/121	0.188050013362674	0.3328954019309204	0	0	2.57312227216468	4.299809084669551	GBP6;B2M
cilium organization (GO:0044782)	3/228	0.1883352455348674	0.3328954019309204	0	0	2.04625	3.416279206897107	UBXN10;DYNLL1;DYNLL2
7-methylguanosine mRNA capping (GO:0006370)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	POLR2H
7-methylguanosine RNA capping (GO:0009452)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	POLR2H
activation of phospholipase C activity (GO:0007202)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	PTH
aortic valve morphogenesis (GO:0003180)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	NPPA
negative regulation of microtubule polymerization or depolymerization (GO:0031111)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	FKBP4
regulation of chemotaxis (GO:0050920)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	P2RX4
cardiac muscle tissue morphogenesis (GO:0055008)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	TCAP
chromatin remodeling at centromere (GO:0031055)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	NASP
DNA damage checkpoint signaling (GO:0000077)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	CHEK1
peptidyl-proline modification (GO:0018208)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	FKBP4
endodermal cell differentiation (GO:0035987)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	MMP9
ERBB2 signaling pathway (GO:0038128)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	HSP90AA1
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	CCNE1
gene silencing by miRNA (GO:0035195)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	CNOT7
GPI anchor biosynthetic process (GO:0006506)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	PIGP
positive regulation of glucose transmembrane transport (GO:0010828)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	PTH
positive regulation of interleukin-10 production (GO:0032733)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	ISG15
positive regulation of receptor signaling pathway via STAT (GO:1904894)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	PRL
membrane depolarization (GO:0051899)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	P2RX4
transcription initiation from RNA polymerase I promoter (GO:0006361)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	POLR2H
modulation by host of symbiont process (GO:0051851)	1/32	0.18978255763675175	0.3328954019309204	0	0	4.922580645161291	8.18072008774948	NUCKS1
regulation of mRNA catabolic process (GO:0061013)	2/122	0.1904142112645888	0.3328954019309204	0	0	2.5515503875968992	4.231882877866458	CNOT7;HSPB1
apoptotic process (GO:0006915)	3/231	0.19330063384693055	0.3328954019309204	0	0	2.019017269736842	3.3182722739998765	CHEK1;CIDEB;CIDEC
regulation of cellular macromolecule biosynthetic process (GO:2000112)	5/468	0.19338017701848695	0.3328954019309204	0	0	1.6632383695018684	2.732862305424853	HES6;DLX4;NUCKS1;GATA1;ELAVL2
actin filament bundle assembly (GO:0051017)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	HSP90B1
antigen processing and presentation of peptide antigen via MHC class I (GO:0002474)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	B2M
bile acid metabolic process (GO:0008206)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	CYP46A1
regulation of cholesterol efflux (GO:0010874)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	APOA1
regulation of histone acetylation (GO:0035065)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	CHEK1
neuron projection extension (GO:1990138)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	HSP90AA1
phosphatidylcholine biosynthetic process (GO:0006656)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	APOA1
exonucleolytic catabolism of deadenylated mRNA (GO:0043928)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	CNOT7
regulation of sprouting angiogenesis (GO:1903670)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	ALOX5
positive regulation of cholesterol transport (GO:0032376)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	APOA1
positive regulation of cytokine production involved in immune response (GO:0002720)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	B2M
positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	PRL
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	CHEK1
very long-chain fatty acid metabolic process (GO:0000038)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	ACSL6
muscle cell development (GO:0055001)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	TCAP
negative chemotaxis (GO:0050919)	1/33	0.1950979789430415	0.3328954019309204	0	0	4.768509615384615	7.792953006521877	APOA1
defense response to symbiont (GO:0140546)	2/124	0.19515466204969303	0.3328954019309204	0	0	2.5094675308171306	4.100376834248377	CNOT7;ISG15
fatty acid metabolic process (GO:0006631)	2/124	0.19515466204969303	0.3328954019309204	0	0	2.5094675308171306	4.100376834248377	ALOX5;ACSL6
regulation of protein secretion (GO:0050708)	2/125	0.19753061042224657	0.33502486017602945	0	0	2.488939307997731	4.036715380003251	ALOX5;DPH3
regulation of cell adhesion mediated by integrin (GO:0033628)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	PLAU
cardiac muscle contraction (GO:0060048)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	TCAP
cellular response to vascular endothelial growth factor stimulus (GO:0035924)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	HSPB1
organic cyclic compound biosynthetic process (GO:1901362)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	ALOX5
positive regulation of calcium ion transport into cytosol (GO:0010524)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	P2RX4
regulation of transmembrane transport (GO:0034762)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	KCNJ1
positive regulation of DNA binding (GO:0043388)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	MMP9
secondary alcohol biosynthetic process (GO:1902653)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	APOA1
sister chromatid segregation (GO:0000819)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	SMC1A
positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	PRL
striated muscle tissue development (GO:0014706)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	BMP7
transcription by RNA polymerase I (GO:0006360)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	POLR2H
positive regulation of telomerase activity (GO:0051973)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	HSP90AA1
protein insertion into membrane (GO:0051205)	1/34	0.2003787929533847	0.33502486017602945	0	0	4.623776223776224	7.432931766422354	TRAM2
plasma membrane bounded cell projection organization (GO:0120036)	2/128	0.20467955767325496	0.3369135144127775	0	0	2.429309708379476	3.853637448089936	PLP1;MANF
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	2/128	0.20467955767325496	0.3369135144127775	0	0	2.429309708379476	3.853637448089936	DYNLL1;DYNLL2
acylglycerol catabolic process (GO:0046464)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	FABP2
base-excision repair, gap-filling (GO:0006287)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	UNG
negative regulation of neurogenesis (GO:0050768)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	B2M
cellular response to virus (GO:0098586)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	HSP90AA1
cholesterol biosynthetic process (GO:0006695)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	APOA1
regulation of ion transmembrane transport (GO:0034765)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	KCNJ1
regulation of lipid biosynthetic process (GO:0046890)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	APOA1
nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	CNOT7
oxoacid metabolic process (GO:0043436)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	DAO
regulation of protein polymerization (GO:0032271)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	HSP90AA1
positive regulation of immunoglobulin production (GO:0002639)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	DNAJB9
positive regulation of lipid biosynthetic process (GO:0046889)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	APOA1
intracellular pH reduction (GO:0051452)	1/35	0.2056252232488539	0.3369135144127775	0	0	4.487556561085973	7.097968534671513	ATP6V0E1
muscle contraction (GO:0006936)	2/129	0.20706908728534631	0.3369135144127775	0	0	2.4100592077153147	3.795126949775646	TCAP;MYL9
cellular response to cytokine stimulus (GO:0071345)	5/482	0.2094504614732347	0.3369135144127775	0	0	1.613257462314066	2.5219538122995275	GBP6;HSP90AA1;ALOX5;MMP9;HSP90B1
regulation of response to external stimulus (GO:0032101)	2/130	0.2094616514097493	0.3369135144127775	0	0	2.391109496124031	3.737817285392478	P2RX4;ALOX5
G2/M transition of mitotic cell cycle (GO:0000086)	2/130	0.2094616514097493	0.3369135144127775	0	0	2.391109496124031	3.737817285392478	HSP90AA1;DYNLL1
activation of adenylate cyclase activity (GO:0007190)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	RXFP2
negative regulation of cellular protein localization (GO:1903828)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	DNAJA1
negative regulation of DNA metabolic process (GO:0051053)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	H1-6
aortic valve development (GO:0003176)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	NPPA
regulation of androgen receptor signaling pathway (GO:0060765)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	PRMT2
regulation of defense response to virus by host (GO:0050691)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	HSP90AA1
cellular response to heat (GO:0034605)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	HSP90AA1
cyclic-nucleotide-mediated signaling (GO:0019935)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	NPPA
regulation of microtubule-based process (GO:0032886)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	CDK2AP2
regulation of mRNA processing (GO:0050684)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	SAFB
endoderm formation (GO:0001706)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	MMP9
regulation of sodium ion transport (GO:0002028)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	P2RX4
telomere maintenance via telomere lengthening (GO:0010833)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	HSP90AA1
positive regulation of substrate adhesion-dependent cell spreading (GO:1900026)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	APOA1
transferrin transport (GO:0033572)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	ATP6V0E1
positive regulation of T cell mediated immunity (GO:0002711)	1/36	0.21083749200989477	0.3369135144127775	0	0	4.359120879120879	6.785702334197538	B2M
cell cycle G2/M phase transition (GO:0044839)	2/131	0.21185710915161968	0.33768901130850854	0	0	2.372453578510907	3.681676059876496	HSP90AA1;DYNLL1
cellular response to hypoxia (GO:0071456)	2/131	0.21185710915161968	0.33768901130850854	0	0	2.372453578510907	3.681676059876496	HYOU1;BMP7
acyl-CoA metabolic process (GO:0006637)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	ACSL6
proton transmembrane transport (GO:1902600)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	ATP6V0E1
anterograde axonal transport (GO:0008089)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	HSPB1
regulation of erythrocyte differentiation (GO:0045646)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	GATA1
regulation of glucose import (GO:0046324)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	PTH
centromere complex assembly (GO:0034508)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	NASP
regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	PRMT2
regulation of microtubule cytoskeleton organization (GO:0070507)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	CDK2AP2
phagosome maturation (GO:0090382)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	ATP6V0E1
positive regulation of calcium ion transport (GO:0051928)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	P2RX4
regulation of transport (GO:0051049)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	DNAJA1
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	MMP9
positive regulation of myeloid cell differentiation (GO:0045639)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	GATA1
protein insertion into ER membrane (GO:0045048)	1/37	0.2160158199701249	0.338090585174773	0	0	4.237820512820512	6.49405155144787	TRAM2
regulation of cell adhesion (GO:0030155)	2/133	0.21665615030978333	0.338090585174773	0	0	2.335996212793656	3.5727747912595587	PLAU;CXCR3
defense response to virus (GO:0051607)	2/133	0.21665615030978333	0.338090585174773	0	0	2.335996212793656	3.5727747912595587	CNOT7;ISG15
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	2/133	0.21665615030978333	0.338090585174773	0	0	2.335996212793656	3.5727747912595587	APOA1;BMP7
actin-myosin filament sliding (GO:0033275)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	TCAP
negative regulation of G0 to G1 transition (GO:0070317)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	CHEK1
DNA replication initiation (GO:0006270)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	MCM5
regulation of phosphoprotein phosphatase activity (GO:0043666)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	HSP90B1
histone exchange (GO:0043486)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	NASP
positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	DNAJB9
sterol biosynthetic process (GO:0016126)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	APOA1
muscle filament sliding (GO:0030049)	1/38	0.22116042647143752	0.3417442286795807	0	0	4.123076923076923	6.221174415676765	TCAP
cytokine-mediated signaling pathway (GO:0019221)	6/621	0.22263681718359363	0.34336331203949866	0	0	1.502751219512195	2.257453105472833	HSP90AA1;ALOX5;ISG15;B2M;MMP9;HSP90B1
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	2/136	0.2238729880649152	0.34336331203949866	0	0	2.2833506884183734	3.417437100860096	PTH;RXFP2
organic substance transport (GO:0071702)	2/136	0.2238729880649152	0.34336331203949866	0	0	2.2833506884183734	3.417437100860096	APOA1;HSP90B1
positive regulation of protein phosphorylation (GO:0001934)	4/371	0.22603326916747915	0.34336331203949866	0	0	1.673668175674226	2.488866891974606	HSP90AA1;GATA1;BMP7;MMP9
regulation of cellular component biogenesis (GO:0044087)	1/39	0.2262715293798204	0.34336331203949866	0	0	4.014372469635627	5.965435944563848	HSP90AA1
regulation of dendrite development (GO:0050773)	1/39	0.2262715293798204	0.34336331203949866	0	0	4.014372469635627	5.965435944563848	BMP7
negative regulation of protein secretion (GO:0050709)	1/39	0.2262715293798204	0.34336331203949866	0	0	4.014372469635627	5.965435944563848	DPH3
negative regulation of secretion by cell (GO:1903531)	1/39	0.2262715293798204	0.34336331203949866	0	0	4.014372469635627	5.965435944563848	DPH3
