Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Muscle Filament Sliding (GO:0030049)	1/15	0.0939016881241754	0.2927026294774058	0	0	10.90934065934066	25.806120768156763	TCAP
Cellular Response to Nitrogen Compound (GO:1901699)	3/166	0.09567483832349624	0.2927026294774058	0	0	2.8334930981595092	6.649641425732295	P2RX4;MAT2A;HSP90B1
Cellular Response to Hypoxia (GO:0071456)	2/81	0.09881915169852731	0.2927026294774058	0	0	3.8838190560298305	8.988958804776345	HYOU1;BMP7
Proteinogenic Amino Acid Catabolic Process (GO:0170040)	2/81	0.09881915169852731	0.2927026294774058	0	0	3.8838190560298305	8.988958804776345	DAO;AMDHD1
Skeletal System Development (GO:0001501)	3/169	0.099616021478487915	0.2927026294774058	0	0	2.7818618222891565	6.416175875133221	DLX4;PTH;BMP7
Negative Regulation of Cation Transmembrane Transport (GO:1904063)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	MMP9
Regulation of Cellular Response to Heat (GO:1900034)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	CHORDC1
Regulation of Glycoprotein Biosynthetic Process (GO:0010559)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	GATA1
One-carbon Compound Transport (GO:0019755)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	HBE1
Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	B2M
Phospholipid Homeostasis (GO:0055091)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	APOA1
Positive Regulation of Brown Fat Cell Differentiation (GO:0090336)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	BMP7
Positive Regulation of Glycogen Metabolic Process (GO:0070875)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	PTH
Positive Regulation of Heart Rate (GO:0010460)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	NPPA
S-adenosylmethionine Metabolic Process (GO:0046500)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	MAT2A
Positive Regulation of Opsonization (GO:1903028)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	CFB
MHC Class II Protein Complex Assembly (GO:0002399)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	B2M
Monosaccharide Transmembrane Transport (GO:0015749)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	SLC5A9
Protein-DNA Complex Disassembly (GO:0032986)	1/16	0.09984107647289782	0.2927026294774058	0	0	10.181538461538462	23.460052416555833	H2BC1
Cellular Response to Decreased Oxygen Levels (GO:0036294)	2/82	0.10087205933893144	0.2927026294774058	0	0	3.835077519379845	8.797293159072808	HYOU1;BMP7
Regulation of Apoptotic Process (GO:0042981)	8/722	0.10206373772011708	0.2927026294774058	0	0	1.7448930791828927	3.982121318097512	DNAJA1;HSP90AA1;HSPA5;CIDEB;HSPB1;GATA1;MMP9;HSP90B1
Protein Localization to Organelle (GO:0033365)	3/171	0.10227952740121032	0.2927026294774058	0	0	2.7484654017857144	6.266626856184553	DNAJA1;ISG15;TRAM2
Neuropeptide Signaling Pathway (GO:0007218)	2/83	0.10293685164162228	0.2927026294774058	0	0	3.787539477461958	8.611499627484111	NPPA;KISS1R
L-amino Acid Catabolic Process (GO:0170035)	2/83	0.10293685164162228	0.2927026294774058	0	0	3.787539477461958	8.611499627484111	DAO;AMDHD1
Actin-myosin Filament Sliding (GO:0033275)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	TCAP
Regulation of DNA Strand Elongation (GO:0060382)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	NUCKS1
COPII-coated Vesicle Cargo Loading (GO:0090110)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	CIDEB
Negative Regulation of Protein Processing (GO:0010955)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	PLAU
Negative Regulation of Response to Cytokine Stimulus (GO:0060761)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	APOA1
Regulation of Fibrinolysis (GO:0051917)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	PLAU
Regulation of Hormone Secretion (GO:0046883)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	KISS1R
Oligodendrocyte Development (GO:0014003)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	PLP1
Digestive Tract Morphogenesis (GO:0048546)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	AGR2
Regulation of Plasminogen Activation (GO:0010755)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	PLAU
Regulation of Response to Cytokine Stimulus (GO:0060759)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	APOA1
Gas Transport (GO:0015669)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	HBE1
Reverse Cholesterol Transport (GO:0043691)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	APOA1
Host-mediated Activation of Viral Transcription (GO:0043923)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	NUCKS1
Spermatid Nucleus Differentiation (GO:0007289)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	H2BC1
Kinetochore Organization (GO:0051383)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	H3-7
Termination of RNA Polymerase III Transcription (GO:0006386)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	POLR2H
Mesonephric Tubule Development (GO:0072164)	1/17	0.10574182820484038	0.2927026294774058	0	0	9.544711538461538	21.444625878565983	BMP7
Cellular Response to Oxygen-Containing Compound (GO:1901701)	5/382	0.10649622145061412	0.2927026294774058	0	0	2.051703086185845	4.5950881460665345	P2RX4;MAT2A;B2M;MMP9;HSP90B1
Regulation of Interleukin-1 Beta Production (GO:0032651)	2/85	0.10710112995119656	0.2927026294774058	0	0	3.695899878584104	8.256572882844548	HSPB1;APOA1
Positive Regulation of Endocytosis (GO:0045807)	2/85	0.10710112995119656	0.2927026294774058	0	0	3.695899878584104	8.256572882844548	APOA1;B2M
Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	2/86	0.10920014225785252	0.2927026294774058	0	0	3.65171650055371	8.086992447879068	GLIPR2;ZNF750
Integrin-mediated Signaling Pathway (GO:0007229)	2/87	0.11131009182500674	0.2927026294774058	0	0	3.608572731418149	7.922388146727323	APOA1;ISG15
Negative Regulation of Blood Pressure (GO:0045776)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	NPPA
Negative Regulation of Epithelial Cell Differentiation (GO:0030857)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	MMP9
C21-steroid Hormone Metabolic Process (GO:0008207)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	CYP46A1
Negative Regulation of Monoatomic Ion Transport (GO:0043271)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	B2M
Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	BMP7
Cellular Response to Zinc Ion (GO:0071294)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	P2RX4
Contractile Actin Filament Bundle Assembly (GO:0030038)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	MYL9
DNA Modification (GO:0006304)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	UNG
Deadenylation-dependent Decapping of Nuclear-Transcribed mRNA (GO:0000290)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	CNOT7
Regulation of Opsonization (GO:1903027)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	CFB
Retrograde Protein Transport, ER to Cytosol (GO:0030970)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	HSP90B1
Stress Fiber Assembly (GO:0043149)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	MYL9
Positive Regulation of Potassium Ion Transmembrane Transport (GO:1901381)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	NPPA
Leukotriene Biosynthetic Process (GO:0019370)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	ALOX5
Long-chain fatty-acyl-CoA Biosynthetic Process (GO:0035338)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	ACSL6
TRNA Wobble Uridine Modification (GO:0002098)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	DPH3
Positive Regulation of Smooth Muscle Cell Migration (GO:0014911)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	S100A11
Positive Regulation of Stem Cell Proliferation (GO:2000648)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	CCNE1
Post-translational Protein Targeting to Endoplasmic Reticulum Membrane (GO:0006620)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	HSPA5
Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	TIPIN
Muscle Tissue Morphogenesis (GO:0060415)	1/18	0.11160419271751376	0.2927026294774058	0	0	8.982805429864253	19.697465749311625	TCAP
Negative Regulation of Response to External Stimulus (GO:0032102)	3/179	0.11321230450542737	0.2927026294774058	0	0	2.622469815340909	5.7130253749029025	PRMT2;ALOX5;APOA1
Actomyosin Structure Organization (GO:0031032)	2/88	0.1134307481497994	0.2927026294774058	0	0	3.5664323057508565	7.762563802449336	TCAP;MYL9
Cell Chemotaxis (GO:0060326)	2/88	0.1134307481497994	0.2927026294774058	0	0	3.5664323057508565	7.762563802449336	CXCR3;AGR2
Positive Regulation of Endothelial Cell Migration (GO:0010595)	2/88	0.1134307481497994	0.2927026294774058	0	0	3.5664323057508565	7.762563802449336	P2RX4;HSPB1
Long-chain Fatty Acid Metabolic Process (GO:0001676)	2/88	0.1134307481497994	0.2927026294774058	0	0	3.5664323057508565	7.762563802449336	ALOX5;ACSL6
Heart Development (GO:0007507)	3/180	0.11460933281495755	0.2927026294774058	0	0	2.6075211864406778	5.648480293506228	TCAP;CACYBP;BMP7
Regulation of Inflammatory Response (GO:0050727)	4/283	0.11548056621368936	0.2927026294774058	0	0	2.211497756328846	4.773856312782976	PRMT2;ALOX5;APOA1;MMP9
Negative Regulation of DNA Replication (GO:0008156)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	S100A11
Actin Filament Capping (GO:0051693)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	CAPG
Regulation of DNA-templated DNA Replication Initiation (GO:0030174)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	MCM5
Antigen Processing and Presentation of Peptide Antigen via MHC Class I (GO:0002474)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	B2M
Negative Regulation of Cytokine Production Involved in Immune Response (GO:0002719)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	APOA1
Barbed-end Actin Filament Capping (GO:0051016)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	CAPG
Negative Regulation of Nervous System Development (GO:0051961)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	B2M
Regulation of Execution Phase of Apoptosis (GO:1900117)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	CXCR3
Nucleobase-containing Small Molecule Metabolic Process (GO:0055086)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	NUDT5
Nucleoside Phosphate Catabolic Process (GO:1901292)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	DCTPP1
DNA Synthesis Involved in DNA Replication (GO:0090592)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	POLN
Peptidyl-threonine Modification (GO:0018210)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	CHEK1
Peptidyl-threonine Phosphorylation (GO:0018107)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	CHEK1
Pharyngeal System Development (GO:0060037)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	BMP7
Positive Regulation of ATP-dependent Activity (GO:0032781)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	DNAJB11
Response to Axon Injury (GO:0048678)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	P2RX4
Transcription Initiation at RNA Polymerase I Promoter (GO:0006361)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	POLR2H
Mesenchyme Development (GO:0060485)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	BMP7
Motile Cilium Assembly (GO:0044458)	1/19	0.11742841776762576	0.2927026294774058	0	0	8.483333333333333	18.170675130648927	DYNLL1
Chloride Transport (GO:0006821)	2/90	0.11770327172962108	0.2927026294774058	0	0	3.485024665257223	7.456518584163469	CLIC4;ANO9
Positive Regulation of Response to Stimulus (GO:0048584)	2/90	0.11770327172962108	0.2927026294774058	0	0	3.485024665257223	7.456518584163469	B2M;CFB
Double-strand Break Repair (GO:0006302)	3/183	0.11883962986862356	0.2948789936740132	0	0	2.563671875	5.460570699467092	POLN;NABP1;NUCKS1
Positive Regulation of Biosynthetic Process (GO:0009891)	2/91	0.11985469048679306	0.29660864021788713	0	0	3.445692883895131	7.309951939897533	HSP90AA1;P2RX4
Cell Projection Organization (GO:0030030)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	CAPG
Cyclic Nucleotide Biosynthetic Process (GO:0009190)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	NPPA
Detection of Mechanical Stimulus (GO:0050982)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	TCAP
Positive Regulation of DNA Binding (GO:0043388)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	MMP9
Estrogen Receptor Signaling Pathway (GO:0030520)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	SAFB
Positive Regulation of Alcohol Biosynthetic Process (GO:1902932)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	PTH
Positive Regulation of Cholesterol Metabolic Process (GO:0090205)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	APOA1
Positive Regulation of Leukocyte Adhesion to Vascular Endothelial Cell (GO:1904996)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	ALOX5
Positive Regulation of Phosphate Metabolic Process (GO:0045937)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	PTH
MRNA Methylguanosine-Cap Decapping (GO:0110156)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	CNOT7
Maintenance of Protein Localization in Organelle (GO:0072595)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	HSPA5
Ureteric Bud Development (GO:0001657)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	BMP7
Protein Localization to Endoplasmic Reticulum (GO:0070972)	1/20	0.12321474956792654	0.29660864021788713	0	0	8.036437246963562	16.82690539004688	HSPA5
Gene Expression (GO:0010467)	4/294	0.12771430257849262	0.30082585868147577	0	0	2.126418680423568	4.376083568622041	HSP90AA1;DNAJB11;KCNJ1;CFB
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	AMDHD1
Nuclear-transcribed mRNA poly(A) Tail Shortening (GO:0000289)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	CNOT7
Dendritic Cell Migration (GO:0036336)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	ALOX5
Peptide Antigen Assembly With MHC Protein Complex (GO:0002501)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	B2M
Dopamine Metabolic Process (GO:0042417)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	DAO
Positive Regulation of Blood Coagulation (GO:0030194)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	PLAU
Heart Trabecula Morphogenesis (GO:0061384)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	BMP7
High-density Lipoprotein Particle Remodeling (GO:0034375)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	APOA1
Homologous Recombination (GO:0035825)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	NUCKS1
Positive Regulation of Macrophage Migration (GO:1905523)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	P2RX4
Intracellular Protein Transmembrane Transport (GO:0065002)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	HSPA5
Leukotriene Metabolic Process (GO:0006691)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	ALOX5
Protein Exit From Endoplasmic Reticulum (GO:0032527)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	HSP90B1
Protein Heterooligomerization (GO:0051291)	1/21	0.1289634327739896	0.30082585868147577	0	0	7.634230769230769	15.636632865318903	MAT2A
Positive Regulation of Transcription by RNA Polymerase II (GO:0045944)	10/1019	0.13175923766092582	0.3047049059307539	0	0	1.5447747135286554	3.1309169165859276	HES6;MED11;EGR4;HSPA5;PTH;CXCR3;ZFP91;NUCKS1;GATA1;ZNF750
RNA-templated DNA Biosynthetic Process (GO:0006278)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	HSP90AA1
Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	B2M
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	NPPA
Negative Regulation of Lipid Catabolic Process (GO:0050995)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	CIDEC
Regulation of Extracellular Matrix Disassembly (GO:0010715)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	PLAU
Regulation of Integrin-Mediated Signaling Pathway (GO:2001044)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	PLAU
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	DCK
Regulation of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	CNOT7
Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	HSPB1
Response to BMP (GO:0071772)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	BMP7
Telomere Maintenance via Telomerase (GO:0007004)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	HSP90AA1
Maintenance of Gastrointestinal Epithelium (GO:0030277)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	HSPB1
Megakaryocyte Differentiation (GO:0030219)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	GATA1
Protein Insertion Into Membrane (GO:0051205)	1/22	0.13467471041580706	0.3047049059307539	0	0	7.27032967032967	14.576232777739394	TRAM2
Calcium-mediated Signaling (GO:0019722)	2/100	0.13963321569130813	0.3082759189752166	0	0	3.127827875336181	6.157867909881721	P2RX4;CXCR3
Regulation of Protein Secretion (GO:0050708)	2/100	0.13963321569130813	0.3082759189752166	0	0	3.127827875336181	6.157867909881721	ALOX5;DPH3
Negative Regulation of Cell Development (GO:0010721)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	B2M
Regulation of Brown Fat Cell Differentiation (GO:0090335)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	BMP7
Cell Junction Maintenance (GO:0034331)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	CBLN3
Nitric Oxide Metabolic Process (GO:0046209)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	HSP90AA1
Phosphatidylcholine Biosynthetic Process (GO:0006656)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	APOA1
Regulation of Systemic Arterial Blood Pressure (GO:0003073)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	NPPA
Positive Regulation of Cholesterol Efflux (GO:0010875)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	APOA1
Positive Regulation of Hormone Secretion (GO:0046887)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	KISS1R
Hexose Transmembrane Transport (GO:0008645)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	SLC5A9
Iron Ion Transport (GO:0006826)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	B2M
Positive Regulation of Release of Cytochrome C From Mitochondria (GO:0090200)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	MMP9
Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	HSP90AA1
Positive Regulation of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707)	1/23	0.14034882405071863	0.3082759189752166	0	0	6.939510489510489	13.626591808289202	MMP9
Regulation of Protein Phosphorylation (GO:0001932)	2/101	0.14187319763049208	0.3110191070384962	0	0	3.0960770495654217	6.046086121411167	HSPB1;MMP9
Regulation of T Cell Cytokine Production (GO:0002724)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	B2M
Regulation of Biosynthetic Process (GO:0009889)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	ALOX5
Negative Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	HSPB1
Negative Regulation of Receptor-Mediated Endocytosis (GO:0048261)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	B2M
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	PRMT2
Cholesterol Efflux (GO:0033344)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	APOA1
DNA Replication Initiation (GO:0006270)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	MCM5
Regulation of Protein Modification Process (GO:0031399)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	HSPB1
Establishment or Maintenance of Apical/Basal Cell Polarity (GO:0035088)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	CLIC4
Heme Biosynthetic Process (GO:0006783)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	TMEM14C
Long-chain fatty-acyl-CoA Metabolic Process (GO:0035336)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	ACSL6
Mammary Gland Development (GO:0030879)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	PRL
Mitotic Sister Chromatid Cohesion (GO:0007064)	1/24	0.14598601360501082	0.3121556995455629	0	0	6.637458193979933	12.77209215219812	SMC1A
Positive Regulation of DNA-templated Transcription (GO:0045893)	12/1304	0.1469144515200107	0.31230142028554025	0	0	1.4499310560137368	2.7808297668805197	HES6;EGR4;HSPA5;PRMT2;PTH;CXCR3;ZFP91;NUCKS1;PRL;GATA1;BMP7;ZNF750
Regulation of Immune Response (GO:0050776)	2/105	0.15090851911570427	0.31230142028554025	0	0	2.9752389553699103	5.626419225872187	B2M;CFB
Glucose Homeostasis (GO:0042593)	2/105	0.15090851911570427	0.31230142028554025	0	0	2.9752389553699103	5.626419225872187	ALOX5;NUCKS1
Positive Regulation of Immune Response (GO:0050778)	2/105	0.15090851911570427	0.31230142028554025	0	0	2.9752389553699103	5.626419225872187	B2M;CFB
Positive Regulation of Protein-Containing Complex Assembly (GO:0031334)	2/105	0.15090851911570427	0.31230142028554025	0	0	2.9752389553699103	5.626419225872187	HSP90AA1;ISG15
Negative Regulation of Extrinsic Apoptotic Signaling Pathway in Absence of Ligand (GO:2001240)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	GATA1
Blood Coagulation, Fibrin Clot Formation (GO:0072378)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	F13B
Negative Regulation of Response to Wounding (GO:1903035)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	ALOX5
Negative Regulation of Signal Transduction in Absence of Ligand (GO:1901099)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	GATA1
Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	APOA1
Regulation of Protein Transport (GO:0051223)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	DNAJA1
Regulation of Ruffle Assembly (GO:1900027)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	P2RX4
Positive Regulation of T Cell Cytokine Production (GO:0002726)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	B2M
Response to Purine-Containing Compound (GO:0014074)	1/25	0.15158651755223743	0.31230142028554025	0	0	6.360576923076923	11.99985643470596	P2RX4
